TS BOND ANGLE DIHED IMPRP ELECT VDW BOUNDARY MISC KINETIC TOTAL TEMP POTENTIAL TOTAL3 TEMPAVG PRESSURE GPRESSURE VOLUME PRESSAVG GPRESSAVG
1005000 1002.2501 2823.7435 1244.4337 164.0241 -97625.5723 6256.1941 0.0000 0.0000 18196.6929 -67938.2340 312.3814 -86134.9269 -67862.5791 312.3814 -560.2636 -522.7200 273298.4816 -560.2636 -522.7200
1012500 972.7036 2750.9534 1286.0526 169.8386 -97622.0364 6457.9227 0.0000 0.0000 18055.4259 -67929.1396 309.9563 -85984.5655 -67855.5034 310.5088 342.9572 370.7521 273298.4816 180.8947 180.8940
1020000 965.6564 2731.4826 1253.6086 172.1608 -97520.1631 6451.1108 0.0000 0.0000 18017.7197 -67928.4242 309.3090 -85946.1439 -67856.5457 310.1703 282.4753 315.8567 273298.4816 205.3960 205.3958
1027500 1049.4202 2711.9742 1296.0521 164.6187 -97477.6053 6267.0616 0.0000 0.0000 18062.3181 -67926.1605 310.0746 -85988.4786 -67853.4246 310.2319 230.3069 264.2314 273298.4816 190.5428 190.5430
1035000 1008.5115 2767.9751 1283.4242 168.7002 -97820.7838 6622.4524 0.0000 0.0000 18043.0146 -67926.7058 309.7432 -85969.7204 -67853.4178 310.5610 893.4693 925.4819 273298.4816 167.6714 167.6694
1042500 1008.8794 2717.9089 1262.7451 172.3869 -97750.2525 6489.1761 0.0000 0.0000 18169.7947 -67929.3615 311.9196 -86099.1562 -67854.7899 310.3645 347.0166 378.4873 273298.4816 184.3172 184.3179
1050000 970.9267 2735.1770 1236.7792 173.4079 -97625.5499 6481.8859 0.0000 0.0000 18101.7496 -67925.6235 310.7515 -86027.3731 -67852.0708 310.5020 -160.2011 -134.2376 273298.4816 191.2320 191.2325
1057500 1013.0170 2707.0042 1264.8580 177.1945 -97431.1455 6273.8715 0.0000 0.0000 18070.2319 -67924.9683 310.2105 -85995.2002 -67852.8258 310.1471 146.2098 178.2193 273298.4816 184.0973 184.0984
1065000 963.3474 2695.4326 1255.4156 176.5062 -97351.3756 6294.1903 0.0000 0.0000 18040.5213 -67925.9622 309.7004 -85966.4835 -67850.8683 310.3856 -290.7600 -259.6466 273298.4816 205.7820 205.7816
1072500 1043.0644 2790.2224 1296.6164 154.8239 -97531.4441 6354.5801 0.0000 0.0000 17967.4762 -67924.6607 308.4465 -85892.1369 -67852.5595 310.5925 569.4891 600.8834 273298.4816 215.6775 215.6759
1080000 1004.3562 2776.8563 1266.2239 174.7009 -97644.1744 6431.4332 0.0000 0.0000 18066.2486 -67924.3552 310.1421 -85990.6038 -67850.4293 310.3432 534.1658 564.5406 273298.4816 199.2616 199.2633
1087500 1006.8639 2706.3596 1272.2864 159.2433 -97537.3124 6364.9778 0.0000 0.0000 18099.8537 -67927.7278 310.7190 -86027.5814 -67852.0302 310.3914 19.0539 50.0432 273298.4816 203.1925 203.1919
1095000 957.3894 2732.3437 1266.0045 182.3280 -97414.4503 6252.0840 0.0000 0.0000 18098.9420 -67925.3587 310.7033 -86024.3007 -67852.6100 310.1098 19.9406 54.9675 273298.4816 182.6489 182.6488
1102500 971.3723 2743.0846 1311.0869 186.4427 -97433.1694 6296.1877 0.0000 0.0000 18003.7962 -67921.1990 309.0700 -85924.9952 -67847.3792 310.1483 314.9885 347.1029 273298.4816 178.3061 178.3058
1110000 979.2500 2768.7869 1292.8728 159.4830 -97175.7531 6027.0636 0.0000 0.0000 18027.8587 -67920.4380 309.4830 -85948.2967 -67844.1272 310.3372 -221.3546 -195.4882 273298.4816 164.5245 164.5247
1117500 968.4787 2749.8397 1265.8296 177.7328 -97661.5465 6360.5996 0.0000 0.0000 18216.5142 -67922.5519 312.7217 -86139.0661 -67848.0401 310.2712 1014.4070 1043.0398 273298.4816 195.3455 195.3458
1125000 1009.5118 2787.1536 1281.7756 160.4869 -97320.6387 6265.6867 0.0000 0.0000 17897.6808 -67918.3432 307.2483 -85816.0240 -67845.1859 310.3383 -399.3642 -373.0117 273298.4816 188.5090 188.5085
1132500 1012.1440 2710.9954 1311.7187 173.1317 -97528.4202 6340.3475 0.0000 0.0000 18062.2346 -67917.8483 310.0732 -85980.0829 -67845.0870 310.4023 356.4437 385.6237 273298.4816 202.2136 202.2134
