TS BOND ANGLE DIHED IMPRP ELECT VDW BOUNDARY MISC KINETIC TOTAL TEMP POTENTIAL TOTAL3 TEMPAVG PRESSURE GPRESSURE VOLUME PRESSAVG GPRESSAVG
1005000 1002.6516 2779.3699 1283.5572 176.9745 -97735.7837 6416.9046 0.0000 0.0000 18043.2282 -68033.0977 309.7469 -86076.3259 -67957.4100 309.7469 -50.6741 -17.3828 274498.1583 -50.6741 -17.3828
1012500 938.7221 2667.9925 1333.5371 178.6920 -97297.0200 6290.7452 0.0000 0.0000 17865.1319 -68022.1992 306.6895 -85887.3311 -67950.9655 308.6841 143.7616 172.9463 274498.1583 77.9660 77.9658
1020000 1009.7701 2706.0826 1280.4684 174.2498 -97364.5319 6233.1437 0.0000 0.0000 17936.9846 -68023.8327 307.9230 -85960.8173 -67947.9818 308.8002 -192.0561 -162.5496 274498.1583 63.7122 63.7121
1027500 1018.1848 2742.6634 1311.4765 179.6537 -97736.6523 6462.1569 0.0000 0.0000 18004.9006 -68017.6165 309.0889 -86022.5171 -67945.4851 308.7922 -146.6421 -118.0158 274498.1583 44.7874 44.7869
1035000 1031.5365 2776.1742 1284.0135 157.3619 -97722.5359 6434.3788 0.0000 0.0000 18015.9609 -68023.1101 309.2788 -86039.0710 -67947.7653 309.0246 473.6133 506.9728 274498.1583 79.7951 79.7960
1042500 1001.5326 2723.3007 1299.1454 181.8142 -97273.7824 6026.7847 0.0000 0.0000 18022.2187 -68018.9861 309.3862 -86041.2047 -67945.3980 308.9221 -294.8201 -266.2920 274498.1583 59.0756 59.0760
1050000 1023.3581 2771.0233 1285.4827 173.0706 -97724.3277 6489.9917 0.0000 0.0000 17964.6072 -68016.7941 308.3972 -85981.4013 -67946.2967 308.8967 392.0148 415.8958 274498.1583 50.2775 50.2758
1057500 964.4069 2782.3825 1274.3286 176.6003 -97192.7980 5983.8460 0.0000 0.0000 17996.0198 -68015.2141 308.9365 -86011.2338 -67942.1410 308.8544 177.2455 206.7610 274498.1583 46.3940 46.3948
1065000 990.2353 2716.5318 1287.4841 191.6819 -97504.8220 6324.9622 0.0000 0.0000 17974.0332 -68019.8935 308.5590 -85993.9267 -67944.1983 308.7326 -424.0877 -393.2818 274498.1583 64.8223 64.8219
1072500 974.0626 2681.0669 1311.9533 179.9277 -97655.9280 6435.7520 0.0000 0.0000 18054.4402 -68018.7253 309.9394 -86073.1655 -67942.8341 308.7255 -41.3700 -8.6689 274498.1583 52.3831 52.3834
1080000 998.4475 2841.0724 1300.8782 175.8344 -97400.2905 6191.3079 0.0000 0.0000 17878.2811 -68014.4689 306.9153 -85892.7500 -67943.0836 308.7321 -571.7316 -538.0860 274498.1583 25.4394 25.4399
1087500 991.4462 2740.7117 1317.0868 164.2638 -97861.8000 6540.0986 0.0000 0.0000 18085.8672 -68022.3257 310.4789 -86108.1930 -67944.5198 309.0258 445.2072 470.5322 274498.1583 76.8912 76.8908
1095000 969.3188 2734.1476 1287.1922 174.8270 -97534.2739 6380.4218 0.0000 0.0000 17971.5562 -68016.8102 308.5165 -85988.3664 -67944.1306 308.9455 552.0427 573.6309 274498.1583 77.0891 77.0876
1102500 1054.3426 2729.1949 1278.3398 163.9142 -97660.1363 6429.1260 0.0000 0.0000 17990.6937 -68014.5251 308.8450 -86005.2188 -67941.6042 309.0851 -122.6452 -94.5886 274498.1583 48.4218 48.4224
1110000 975.4825 2652.1182 1298.4011 179.0373 -97420.7083 6335.8214 0.0000 0.0000 17967.2370 -68012.6108 308.4424 -85979.8478 -67940.1234 308.9248 2.5593 35.8391 274498.1583 94.3294 94.3307
1117500 1012.6007 2655.9124 1266.0236 163.6776 -97435.0591 6161.6915 0.0000 0.0000 18158.9182 -68016.2350 311.7329 -86175.1533 -67937.7621 308.6616 -611.5427 -588.1118 274498.1583 67.1796 67.1786
1125000 1000.8096 2704.7949 1307.0608 179.8331 -97687.0460 6570.5854 0.0000 0.0000 17909.2779 -68014.6843 307.4474 -85923.9622 -67938.2105 308.5982 971.4812 1002.0721 274498.1583 30.7784 30.7795
1132500 1018.3813 2800.4464 1268.0386 176.1665 -97403.3761 6155.5991 0.0000 0.0000 17972.9547 -68011.7896 308.5405 -85984.7443 -67938.6990 308.9413 261.3314 286.3579 274498.1583 48.3220 48.3207
1140000 997.6711 2805.4956 1293.1017 159.6897 -97427.5699 6281.6563 0.0000 0.0000 17883.7784 -68006.1770 307.0096 -85889.9554 -67934.0092 308.8365 -102.4199 -77.1209 274498.1583 31.5940 31.5943
1147500 997.0234 2745.7698 1279.7168 165.7773 -97640.3581 6318.8192 0.0000 0.0000 18121.6304 -68011.6212 311.0928 -86133.2517 -67938.2082 309.0881 421.4197 450.5092 274498.1583 44.5596 44.5595
1155000 1040.4338 2742.8511 1264.9532 152.5159 -97611.7161 6336.8980 0.0000 0.0000 18061.6232 -68012.4408 310.0627 -86074.0640 -67936.7404 308.8367 -216.7173 -193.1472 274498.1583 80.5611 80.5603
1162500 988.0398 2770.3680 1319.2589 175.0263 -97528.0080 6335.4866 0.0000 0.0000 17933.2748 -68006.5536 307.8593 -85939.8284 -67931.8487 308.7500 -149.7679 -122.4976 274498.1583 46.5496 46.5501
1170000 979.9000 2746.4413 1307.9323 158.9876 -97260.2760 6149.8422 0.0000 0.0000 17907.5794 -68009.5933 307.4182 -85917.1727 -67934.6616 308.7451 526.2712 557.2232 274498.1583 80.3128 80.3137
1177500 1066.2899 2809.3828 1307.2105 184.1740 -97708.2081 6381.0219 0.0000 0.0000 17958.5949 -68001.5341 308.2940 -85960.1290 -67931.0734 309.0353 -459.7569 -439.4960 274498.1583 91.0305 91.0288
1185000 963.9211 2670.1195 1247.8923 181.1916 -97516.8267 6274.4468 0.0000 0.0000 18169.8791 -68009.3763 311.9211 -86179.2554 -67932.9542 308.8132 -217.3665 -185.4470 274498.1583 42.9171 42.9184
1192500 1042.3265 2734.0428 1282.8857 164.1573 -97451.1349 6196.0542 0.0000 0.0000 18027.4284 -68004.2400 309.4757 -86031.6684 -67931.1650 308.9823 -908.3844 -875.8897 274498.1583 80.9189 80.9194
1200000 987.9753 2672.8377 1297.4519 170.7191 -97356.9546 6277.7873 0.0000 0.0000 17944.8149 -68005.3684 308.0574 -85950.1833 -67930.5407 308.6845 -19.4427 10.0920 274498.1583 65.4242 65.4242
1207500 978.3890 2725.5571 1291.5824 174.8554 -97307.1013 6089.9840 0.0000 0.0000 18042.8107 -68003.9227 309.7397 -86046.7334 -67930.4213 308.7554 18.3506 48.7983 274498.1583 68.0728 68.0731
1215000 993.2111 2771.0915 1299.0304 163.2613 -97388.0145 6170.6763 0.0000 0.0000 17988.7002 -68002.0438 308.8108 -85990.7439 -67929.0765 309.0514 89.0483 122.1378 274498.1583 57.9393 57.9395
1222500 946.8573 2734.2514 1303.4377 178.3896 -97844.3938 6680.7251 0.0000 0.0000 17995.6167 -68005.1160 308.9295 -86000.7328 -67931.7730 309.0176 669.8672 701.9453 274498.1583 19.9797 19.9793
1230000 991.5635 2787.4127 1293.2707 171.2308 -97492.6742 6340.6889 0.0000 0.0000 17905.0891 -68003.4185 307.3755 -85908.5076 -67928.6437 309.2698 -20.1012 3.4764 274498.1583 67.3071 67.3062
1237500 928.0741 2736.1118 1300.5350 166.5783 -97558.4707 6371.1375 0.0000 0.0000 18055.6336 -68000.4004 309.9599 -86056.0341 -67926.1091 308.9087 543.6079 573.6379 274498.1583 55.0884 55.0884
1245000 937.6440 2754.3401 1329.7106 166.6568 -97604.4781 6386.6491 0.0000 0.0000 18029.3437 -68000.1338 309.5085 -86029.4775 -67926.1588 308.8944 183.1776 207.2774 274498.1583 21.0469 21.0474
1252500 1007.5717 2763.2854 1282.1281 157.8248 -97401.3281 6288.0842 0.0000 0.0000 17902.8541 -67999.5798 307.3371 -85902.4339 -67928.5144 309.0569 394.3122 424.4758 274498.1583 44.3973 44.3964
1260000 982.6342 2715.6424 1275.2862 170.1777 -97401.3415 6311.5515 0.0000 0.0000 17949.9431 -67996.1065 308.1455 -85946.0496 -67925.4370 308.5953 -126.2475 -100.2816 274498.1583 56.6237 56.6249
1267500 1017.1205 2733.2107 1253.2258 175.7606 -97632.0601 6407.8382 0.0000 0.0000 18042.7390 -68002.1653 309.7385 -86044.9043 -67925.6551 309.1978 99.8159 125.4528 274498.1583 56.5526 56.5534
1275000 993.4563 2710.7110 1301.9195 185.5843 -97536.1913 6456.0138 0.0000 0.0000 17895.0255 -67993.4809 307.2027 -85888.5064 -67919.6920 309.0022 434.0046 461.2965 274498.1583 85.6072 85.6066
1282500 1061.0923 2708.4007 1284.7132 157.5386 -97695.1810 6402.4260 0.0000 0.0000 18085.3666 -67995.6436 310.4703 -86081.0102 -67919.5589 309.0673 -417.8173 -387.9085 274498.1583 59.4996 59.4991
1290000 999.6713 2813.1069 1283.2604 170.1567 -97474.8513 6179.5028 0.0000 0.0000 18037.3143 -67991.8389 309.6454 -86029.1532 -67919.9527 308.7262 -348.5639 -317.3924 274498.1583 33.7497 33.7512
1297500 954.4468 2769.7417 1286.4980 172.7649 -97407.8528 6315.1331 0.0000 0.0000 17915.7853 -67993.4830 307.5591 -85909.2683 -67917.4551 308.8210 484.9797 502.5189 274498.1583 72.5998 72.5982
1305000 934.3846 2754.5012 1269.8714 171.4375 -97549.0897 6430.5873 0.0000 0.0000 17997.6886 -67990.6191 308.9651 -85988.3077 -67914.9268 308.8097 127.4834 156.6828 274498.1583 85.7162 85.7151
1312500 1013.5503 2720.8600 1271.1910 157.3075 -97730.2775 6495.4025 0.0000 0.0000 18079.8269 -67992.1393 310.3752 -86071.9662 -67918.2054 309.0571 130.1743 160.3362 274498.1583 42.8536 42.8549
1320000 980.0370 2755.3712 1291.0389 176.4778 -97311.0810 6265.2903 0.0000 0.0000 17852.2447 -67990.6211 306.4683 -85842.8658 -67918.6471 309.2380 317.2192 349.6715 274498.1583 55.4068 55.4073
1327500 950.0530 2694.4106 1313.4414 163.5233 -97476.9667 6316.8652 0.0000 0.0000 18048.0163 -67990.6570 309.8291 -86038.6733 -67914.5821 308.9255 -128.3627 -100.4059 274498.1583 27.7605 27.7608
1335000 991.3437 2733.7784 1306.8115 160.6911 -97593.0979 6576.5650 0.0000 0.0000 17837.0625 -67986.8458 306.2077 -85823.9083 -67916.0695 309.0729 377.0764 403.5959 274498.1583 58.1101 58.1091
1342500 942.0009 2737.0426 1320.2623 164.8290 -97560.0016 6426.0915 0.0000 0.0000 17979.1065 -67990.6687 308.6461 -85969.7753 -67916.0726 309.1384 189.5525 221.3544 274498.1583 65.9520 65.9528
1350000 998.7723 2742.1861 1293.2820 168.5521 -97579.7244 6411.8491 0.0000 0.0000 17977.3751 -67987.7078 308.6164 -85965.0829 -67913.4873 308.8768 503.8986 531.2782 274498.1583 64.4594 64.4594
1357500 1005.1015 2717.0305 1282.8712 168.2126 -97394.9102 6228.1973 0.0000 0.0000 18004.6051 -67988.8918 309.0839 -85993.4970 -67912.9301 309.1354 -149.8364 -120.7145 274498.1583 60.5207 60.5205
1365000 971.4011 2741.2187 1278.4481 175.2802 -97522.0948 6440.8249 0.0000 0.0000 17932.3066 -67982.6151 307.8427 -85914.9217 -67909.6386 309.0045 345.0445 372.6780 274498.1583 88.4614 88.4605
1372500 1010.2060 2782.7813 1263.3497 170.3238 -97253.1692 6051.4764 0.0000 0.0000 17990.8678 -67984.1642 308.8480 -85975.0319 -67909.2880 309.1006 196.4916 226.0740 274498.1583 66.7069 66.7079
1380000 1020.6702 2812.6136 1277.1652 166.4386 -97756.2520 6317.8635 0.0000 0.0000 18176.7068 -67984.7941 312.0383 -86161.5009 -67911.7208 308.8549 -207.8513 -183.0976 274498.1583 82.1927 82.1923
1387500 935.4653 2754.0395 1324.2256 167.2805 -97547.4207 6472.6359 0.0000 0.0000 17909.9732 -67983.8007 307.4593 -85893.7739 -67910.4042 309.4509 766.2242 787.8976 274498.1583 72.1899 72.1886
1395000 985.5086 2742.5568 1270.1862 159.2159 -97462.2089 6330.4753 0.0000 0.0000 17989.9272 -67984.3388 308.8319 -85974.2660 -67910.9428 308.9565 493.8740 523.0243 274498.1583 50.6636 50.6649
1402500 972.3356 2732.6081 1290.2215 167.4522 -97522.6757 6394.1061 0.0000 0.0000 17983.5781 -67982.3740 308.7229 -85965.9521 -67907.7352 308.9418 202.0189 235.5539 274498.1583 34.4037 34.4056
1410000 977.1830 2754.2540 1272.9456 184.7820 -97782.5572 6550.5135 0.0000 0.0000 18060.9886 -67981.8907 310.0518 -86042.8792 -67906.2277 308.8028 723.7363 752.1192 274498.1583 68.5867 68.5845
1417500 1000.7359 2777.1924 1321.0893 177.3815 -97839.0877 6632.1620 0.0000 0.0000 17952.3220 -67978.2045 308.1863 -85930.5265 -67906.4205 309.3899 142.0361 174.6488 274498.1583 55.5186 55.5191
1425000 1023.9199 2746.6604 1314.4682 162.6554 -97542.5027 6344.9437 0.0000 0.0000 17966.6730 -67983.1820 308.4327 -85949.8551 -67907.6333 309.1873 -223.1184 -193.5102 274498.1583 55.5389 55.5384
1432500 982.3857 2767.2623 1294.2434 167.6954 -97637.5857 6341.3061 0.0000 0.0000 18103.4298 -67981.2630 310.7804 -86084.6928 -67907.8245 308.8699 285.5543 311.3923 274498.1583 46.2606 46.2609
1440000 963.5371 2740.2260 1261.2017 177.2282 -97617.4098 6356.0281 0.0000 0.0000 18134.0608 -67985.1279 311.3062 -86119.1887 -67908.2078 308.8989 551.5938 579.9919 274498.1583 60.6964 60.6967
1447500 1008.5206 2747.9112 1290.0529 174.1014 -97402.7779 6268.1827 0.0000 0.0000 17936.2402 -67977.7690 307.9102 -85914.0092 -67902.9254 309.3367 728.9584 758.8981 274498.1583 57.9357 57.9356
1455000 975.6894 2747.0570 1314.5418 181.8021 -97524.8009 6395.4376 0.0000 0.0000 17943.7756 -67966.4975 308.0396 -85910.2731 -67896.8090 309.2058 111.9120 137.0876 274498.1583 44.0377 44.0367
1462500 1001.3250 2804.8245 1320.4057 162.3405 -97746.7804 6530.1343 0.0000 0.0000 17957.0456 -67970.7048 308.2674 -85927.7504 -67897.7485 309.1669 443.6551 474.6921 274498.1583 111.9154 111.9168
1470000 959.6863 2732.9892 1294.7351 182.1177 -97424.1320 6271.7661 0.0000 0.0000 18011.3247 -67971.5130 309.1992 -85982.8377 -67898.1180 309.4155 -10.4437 17.6816 274498.1583 68.4589 68.4586
1477500 997.0074 2717.1716 1287.1929 176.7681 -97594.8316 6372.6445 0.0000 0.0000 18071.6251 -67972.4220 310.2344 -86044.0471 -67895.1978 308.9191 -90.1705 -62.3096 274498.1583 41.3694 41.3681
1485000 924.3137 2757.8958 1330.3708 174.6044 -97590.7753 6311.7320 0.0000 0.0000 18122.8120 -67969.0464 311.1131 -86091.8585 -67892.8905 309.4766 72.7520 98.0438 274498.1583 64.0960 64.0969
1492500 1006.2039 2685.9892 1283.7372 171.6110 -97536.4107 6435.9438 0.0000 0.0000 17985.2647 -67967.6610 308.7518 -85952.9257 -67892.8276 309.3989 -161.0573 -137.0129 274498.1583 69.5730 69.5733
1500000 995.9351 2708.0612 1320.8863 165.4298 -97609.4204 6431.3929 0.0000 0.0000 18025.0562 -67962.6588 309.4349 -85987.7150 -67887.9306 309.4228 430.8462 463.0784 274498.1583 60.3903 60.3895
