TS BOND ANGLE DIHED IMPRP ELECT VDW BOUNDARY MISC KINETIC TOTAL TEMP POTENTIAL TOTAL3 TEMPAVG PRESSURE GPRESSURE VOLUME PRESSAVG GPRESSAVG
1005000 996.0412 2772.8708 1299.3320 172.4535 -97641.4304 6354.9830 0.0000 0.0000 18155.0786 -67890.6713 311.6351 -86045.7499 -67815.2475 311.6351 10.6161 37.8583 274270.0111 10.6161 37.8583
1012500 1002.2737 2808.6763 1253.4067 178.5893 -97554.6081 6490.9023 0.0000 0.0000 17940.2136 -67880.5460 307.9469 -85820.7597 -67808.7417 310.0289 -35.0704 0.1987 274270.0111 79.7881 79.7885
1020000 996.5351 2726.9905 1270.7300 176.2057 -97617.5028 6355.2671 0.0000 0.0000 18208.2679 -67883.5065 312.5481 -86091.7743 -67808.9955 309.7599 391.2061 423.1454 274270.0111 99.5049 99.5020
1027500 943.3709 2786.6213 1269.6619 164.0556 -97455.8479 6296.5271 0.0000 0.0000 18113.6613 -67881.9499 310.9242 -85995.6111 -67807.3055 309.6201 -97.8294 -73.5629 274270.0111 70.6069 70.6086
1035000 968.0097 2770.0167 1257.6427 180.3405 -97735.9812 6517.0089 0.0000 0.0000 18163.8056 -67879.1572 311.7849 -86042.9628 -67804.7997 309.7897 85.4526 114.9385 274270.0111 92.3725 92.3727
1042500 1024.6307 2712.6439 1264.9930 172.7121 -97512.2701 6426.8613 0.0000 0.0000 18031.5264 -67878.9027 309.5143 -85910.4291 -67805.0745 309.9709 309.8733 335.8258 274270.0111 73.9275 73.9280
1050000 949.0435 2785.4686 1283.5019 170.1739 -97167.4676 6088.1458 0.0000 0.0000 18013.9689 -67877.1650 309.2130 -85891.1338 -67803.6753 309.9250 33.6225 61.7761 274270.0111 92.9168 92.9164
1057500 1001.7279 2664.6195 1290.5261 163.6028 -97322.2231 6309.2532 0.0000 0.0000 18015.4539 -67877.0397 309.2384 -85892.4936 -67804.2744 309.6008 284.9266 313.2071 274270.0111 77.5980 77.5976
1065000 993.2191 2735.6559 1303.4208 168.4693 -97517.3176 6375.3665 0.0000 0.0000 18068.4467 -67872.7392 310.1481 -85941.1859 -67800.9433 309.6070 330.5645 360.8473 274270.0111 81.2943 81.2953
1072500 984.3835 2731.4604 1258.9381 168.2929 -97165.4210 6295.6904 0.0000 0.0000 17854.1827 -67872.4729 306.4702 -85726.6556 -67800.9580 309.4924 -407.1535 -379.0812 274270.0111 54.9795 54.9790
1080000 1009.1105 2774.3214 1276.9646 171.2069 -97329.7704 6246.3952 0.0000 0.0000 17974.6427 -67877.1290 308.5379 -85851.7717 -67802.7529 309.8890 408.4999 438.4934 274270.0111 67.6008 67.6003
1087500 928.7914 2726.5712 1277.5078 170.7116 -97441.2525 6331.8025 0.0000 0.0000 18124.9174 -67880.9506 311.1174 -86005.8679 -67802.8407 309.9163 -300.2454 -268.5661 274270.0111 90.4074 90.4089
1095000 955.3323 2717.7834 1271.6442 181.9188 -97458.2710 6408.6769 0.0000 0.0000 18049.1196 -67873.7958 309.8163 -85922.9154 -67800.2813 309.8395 221.4932 253.6787 274270.0111 88.1289 88.1290
1102500 978.7006 2715.9336 1285.3024 171.4122 -97501.8136 6346.0191 0.0000 0.0000 18133.6812 -67870.7644 311.2678 -86004.4456 -67796.4781 309.8796 151.0170 182.8697 274270.0111 91.3945 91.3927
1110000 983.9857 2804.8835 1254.4107 177.2606 -97331.8864 6283.7399 0.0000 0.0000 17955.9887 -67871.6173 308.2177 -85827.6060 -67797.2071 309.7959 -225.1516 -195.2132 274270.0111 69.1878 69.1890
1117500 1028.5254 2748.3466 1274.0890 178.5494 -97420.4020 6415.7799 0.0000 0.0000 17899.1948 -67875.9169 307.2428 -85775.1117 -67801.2896 309.8552 10.1270 34.0577 274270.0111 36.5115 36.5097
1125000 987.8964 2773.6830 1252.8968 171.8012 -97149.8772 6183.9645 0.0000 0.0000 17910.0297 -67869.6055 307.4288 -85779.6352 -67796.6758 309.9207 140.8619 168.4329 274270.0111 94.5674 94.5688
1132500 964.3251 2716.2185 1284.4248 148.9343 -97347.6105 6356.8090 0.0000 0.0000 18009.6884 -67867.2103 309.1395 -85876.8987 -67795.7126 309.4868 422.1518 451.5855 274270.0111 97.6010 97.6020
1140000 981.9733 2697.3150 1263.1163 169.8920 -97376.0287 6282.7665 0.0000 0.0000 18109.4519 -67871.5136 310.8519 -85980.9655 -67795.7361 309.8122 -6.8681 17.4105 274270.0111 87.6793 87.6782
1147500 979.8762 2658.7770 1273.6054 170.5783 -97351.7539 6450.6040 0.0000 0.0000 17954.0385 -67864.2745 308.1842 -85818.3130 -67791.7944 310.0544 147.3780 182.2513 274270.0111 67.3619 67.3617
1155000 985.8652 2685.1810 1279.2920 162.2826 -97347.7662 6141.7598 0.0000 0.0000 18224.7157 -67868.6699 312.8305 -86093.3856 -67792.2605 309.8648 343.6986 372.5961 274270.0111 108.8013 108.8003
1162500 997.9667 2756.3519 1240.2682 162.2533 -97479.1923 6258.4819 0.0000 0.0000 18198.0726 -67865.7977 312.3731 -86063.8703 -67792.5099 309.5372 17.1116 51.7886 274270.0111 63.3217 63.3225
1170000 958.8213 2724.4305 1267.3047 171.4253 -97596.5081 6439.5822 0.0000 0.0000 18165.7572 -67869.1869 311.8184 -86034.9441 -67792.1906 309.9965 173.0922 204.5929 274270.0111 90.8324 90.8334
1177500 941.7036 2736.8032 1314.4046 183.9138 -97830.1521 6768.0542 0.0000 0.0000 18023.5514 -67861.7213 309.3774 -85885.2727 -67789.2745 309.8272 304.1890 332.3226 274270.0111 99.0386 99.0364
1185000 939.4192 2736.6314 1269.4463 177.5006 -97156.6468 6149.5557 0.0000 0.0000 18017.7858 -67866.3079 309.2785 -85884.0937 -67791.8738 309.9009 -487.2738 -459.8614 274270.0111 87.3617 87.3627
1192500 964.5876 2752.2020 1274.1537 166.9232 -97294.1213 6198.8340 0.0000 0.0000 18069.1300 -67868.2908 310.1598 -85937.4207 -67795.4542 309.7953 89.0555 115.5442 274270.0111 82.7318 82.7312
1200000 991.7196 2705.0839 1290.2312 165.9229 -97352.7117 6259.3519 0.0000 0.0000 18075.6372 -67864.7652 310.2715 -85940.4023 -67788.8975 309.9049 123.6204 153.6342 274270.0111 85.8546 85.8551
1207500 1000.7737 2798.8251 1286.8330 176.0609 -97714.4999 6487.5646 0.0000 0.0000 18101.2746 -67863.1680 310.7116 -85964.4426 -67788.2559 310.1014 242.9880 272.7666 274270.0111 70.6897 70.6917
1215000 986.1175 2684.9452 1300.7352 180.8875 -97359.2530 6245.6410 0.0000 0.0000 18104.5110 -67856.4156 310.7671 -85960.9265 -67783.9566 310.0552 -573.9595 -543.5108 274270.0111 68.8151 68.8132
1222500 996.4552 2739.9281 1269.2045 168.5893 -97393.5490 6329.9631 0.0000 0.0000 18026.7524 -67862.6563 309.4324 -85889.4088 -67790.8701 309.8137 -279.4101 -251.8228 274270.0111 64.5878 64.5884
1230000 984.2086 2715.7596 1286.6426 171.2607 -97293.8595 6275.7645 0.0000 0.0000 17998.0324 -67862.1909 308.9394 -85860.2233 -67789.1226 309.9169 -305.3905 -281.7040 274270.0111 106.3313 106.3314
