TS BOND ANGLE DIHED IMPRP ELECT VDW BOUNDARY MISC KINETIC TOTAL TEMP POTENTIAL TOTAL3 TEMPAVG PRESSURE GPRESSURE VOLUME PRESSAVG GPRESSAVG
1005000 989.7295 2776.5593 1270.1886 180.8843 -97797.4693 6398.9356 0.0000 0.0000 18062.8757 -68118.2963 310.0524 -86181.1721 -68042.8151 310.0524 -94.5710 -63.7435 272890.2007 -94.5710 -63.7435
1012500 919.7220 2660.2721 1300.3297 176.8587 -97703.2537 6472.3183 0.0000 0.0000 18061.0181 -68112.7348 310.0206 -86173.7529 -68035.8848 308.8164 -190.1694 -162.8728 272890.2007 192.0095 192.0098
1020000 973.5003 2662.5702 1266.7325 174.0323 -97628.1324 6456.7794 0.0000 0.0000 17985.3919 -68109.1259 308.7224 -86094.5178 -68032.6956 308.7190 167.5280 196.1005 272890.2007 163.8955 163.8963
1027500 987.4600 2767.9553 1299.1985 190.2111 -97635.4488 6398.1843 0.0000 0.0000 17889.3162 -68103.1234 307.0733 -85992.4396 -68031.4560 309.0831 71.5052 98.4907 272890.2007 209.9069 209.9062
1035000 977.2758 2766.5711 1278.1373 196.3497 -97580.1785 6279.9793 0.0000 0.0000 17977.0207 -68104.8446 308.5787 -86081.8653 -68031.6610 309.1173 91.0229 118.5897 272890.2007 199.4155 199.4163
1042500 966.0915 2705.5087 1263.4936 164.5676 -97590.8891 6389.0576 0.0000 0.0000 17994.8529 -68107.3172 308.8848 -86102.1701 -68029.7814 309.1633 257.6898 283.1427 272890.2007 165.8759 165.8737
1050000 1019.1974 2759.2856 1272.8008 159.0945 -97530.7678 6135.8388 0.0000 0.0000 18080.8770 -68103.6738 310.3614 -86184.5507 -68029.9561 309.2085 -530.4091 -509.6952 272890.2007 195.6679 195.6691
1057500 1010.7183 2725.0513 1269.8949 164.2737 -97579.3612 6339.7346 0.0000 0.0000 17969.2461 -68100.4422 308.4453 -86069.6884 -68027.8011 308.9563 -106.3239 -77.6169 272890.2007 155.0772 155.0770
1065000 923.7999 2758.7924 1276.5420 166.5728 -97478.4178 6306.7114 0.0000 0.0000 17943.6471 -68102.3521 308.0059 -86045.9993 -68027.6618 309.0384 391.0957 416.8380 272890.2007 214.6414 214.6418
1072500 988.6305 2719.3278 1287.2514 165.1334 -97776.8959 6446.4254 0.0000 0.0000 18064.3500 -68105.7773 310.0778 -86170.1274 -68030.2588 309.0353 419.9981 449.6250 272890.2007 185.9119 185.9122
1080000 1034.7565 2661.9778 1326.4843 168.0723 -97812.5963 6568.8146 0.0000 0.0000 17952.5566 -68099.9341 308.1588 -86052.4907 -68026.1050 308.8767 484.8720 506.6297 272890.2007 213.6238 213.6228
1087500 962.0165 2726.8005 1262.0383 176.9812 -97716.8231 6490.2836 0.0000 0.0000 17998.4611 -68100.2420 308.9468 -86098.7030 -68026.1045 309.0462 221.7075 252.5639 272890.2007 214.4548 214.4557
1095000 978.2510 2751.3213 1284.3242 168.5391 -97742.2274 6500.9794 0.0000 0.0000 17959.2426 -68099.5697 308.2736 -86058.8123 -68023.2516 308.7888 450.5525 483.6756 272890.2007 176.2865 176.2865
1102500 997.6517 2693.5476 1257.1086 171.7759 -97446.1906 6247.7581 0.0000 0.0000 17980.0513 -68098.2974 308.6308 -86078.3487 -68023.9851 309.0077 -3.2567 26.8130 272890.2007 177.1848 177.1839
1110000 989.6512 2718.9457 1241.9847 170.3369 -97530.9449 6305.0704 0.0000 0.0000 18003.0783 -68101.8776 309.0260 -86104.9560 -68026.2928 309.0458 38.4623 69.7724 272890.2007 202.1169 202.1184
1117500 932.3699 2706.4161 1286.4049 172.5061 -97703.0667 6637.2500 0.0000 0.0000 17871.8417 -68096.2780 306.7733 -85968.1197 -68025.0437 309.0531 171.1030 195.0890 272890.2007 188.3641 188.3633
1125000 965.8653 2708.7119 1247.7689 161.8091 -97838.9092 6446.3733 0.0000 0.0000 18209.5908 -68098.7899 312.5708 -86308.3807 -68023.9099 309.1253 281.4306 319.6609 272890.2007 194.9716 194.9723
1132500 963.9654 2714.3600 1256.8749 157.4009 -97739.7952 6527.6585 0.0000 0.0000 18017.8225 -68101.7130 309.2791 -86119.5355 -68026.4561 308.9083 602.5600 629.9995 272890.2007 154.8844 154.8841
1140000 1000.4068 2753.0473 1321.1538 159.8429 -97764.1619 6401.2572 0.0000 0.0000 18032.4395 -68096.0145 309.5300 -86128.4540 -68023.8029 309.1326 224.8528 251.2390 272890.2007 213.4533 213.4542
1147500 1002.9352 2730.6963 1289.3900 182.9511 -97760.9167 6431.3580 0.0000 0.0000 18029.4897 -68094.0964 309.4794 -86123.5861 -68021.8250 308.9818 -251.5950 -221.9504 272890.2007 204.6380 204.6364
1155000 976.4567 2818.5438 1266.5774 172.8361 -98041.7184 6687.5254 0.0000 0.0000 18023.5989 -68096.1800 309.3783 -86119.7789 -68021.2673 309.1482 -208.5161 -176.3906 272890.2007 197.9218 197.9229
1162500 976.8869 2777.8970 1283.2189 166.3529 -97559.9146 6415.3331 0.0000 0.0000 17849.5006 -68090.7252 306.3898 -85940.2259 -68018.8737 309.5120 -116.2441 -85.0973 272890.2007 200.4379 200.4379
