1005000 698.263
1012500 541.986
1020000 586.14
1027500 540.201
1035000 588.256
1042500 565.375
1050000 532.474
1057500 461.897
1065000 530.993
1072500 530.442
1080000 534.527
1087500 519.954
1095000 435.075
1102500 426.954
1110000 542.897
1117500 554.787
1125000 588.779
1132500 497.586
1140000 539.524
1147500 445.792
1155000 525.997
1162500 436.795
1170000 502.797
1177500 458.169
1185000 509.329
1192500 402.545
1200000 575.804
1207500 638.091
1215000 509.704
1222500 539.015
1230000 551.197
1237500 454.687
1245000 573.725
1252500 581.275
1260000 562.3
1267500 605.629
1275000 572.895
1282500 595.628
1290000 684.892
1297500 643.849
1305000 568.394
1312500 687.705
1320000 528.764
1327500 560.197
1335000 729.405
1342500 631.434
1350000 417.773
1357500 473.31
1365000 436.302
1372500 493.219
1380000 485.309
1387500 448.613
1395000 540.625
1402500 507.91
1410000 516.854
1417500 430.78
1425000 401.328
1432500 619.647
1440000 440.753
1447500 489.846
1455000 514.327
1462500 485.015
1470000 558.384
1477500 520.335
1485000 573.926
1492500 526.864
1500000 472.7
1507500 615.703
1515000 520.052
1522500 637.829
1530000 523.976
1537500 583.474
1545000 557.513
1552500 632.6
1560000 627.565
1567500 529.346
1575000 508.043
1582500 504.35
1590000 491.158
1597500 559.44
1605000 505.113
1612500 602.069
1620000 498.232
1627500 508.665
1635000 515.91
1642500 483.285
1650000 582.421
1657500 436.102
1665000 495.418
1672500 502.486
1680000 553.93
1687500 591.453
1695000 559.547
1702500 498.615
1710000 519.718
1717500 575.031
1725000 543.186
1732500 392.304
1740000 554.032
1747500 524.993
1755000 574.325
1762500 517.753
1770000 488.866
1777500 632.746
1785000 641.317
1792500 548.111
1800000 549.455
1807500 668.423
1815000 553.772
1822500 480.106
1830000 468.811
1837500 582.772
1845000 616.608
1852500 535.144
1860000 609.748
1867500 517.871
1875000 542.357
1882500 695.256
1890000 469.177
1897500 519.938
1905000 498.103
1912500 503.568
1920000 735.924
1927500 728.666
1935000 665.961
1942500 483.964
1950000 580.957
1957500 585.899
1965000 670.404
1972500 629.321
1980000 559.017
1987500 642.648
1995000 658.134
2002500 635.3
2010000 701.736
2017500 658.342
2025000 491.252
2032500 736.668
2040000 722.487
2047500 709.021
2055000 765.71
2062500 725.267
2070000 639.63
2077500 642.528
2085000 684.489
2092500 612.205
2100000 602.23
2107500 634.885
2115000 541.173
2122500 505.012
2130000 598.479
2137500 620.815
2145000 555.62
2152500 580.183
2160000 682.205
2167500 772.641
2175000 654.651
2182500 798.068
2190000 688.855
2197500 677.608
2205000 548.679
2212500 622.101
2220000 633.921
2227500 620.491
2235000 562.522
2242500 660.29
2250000 590.986
2257500 612.767
2265000 615.536
2272500 507.803
2280000 654.86
2287500 743.806
2295000 616.758
2302500 733.203
2310000 666.146
2317500 654.044
2325000 632.302
2332500 483.947
2340000 503.16
2347500 516.867
2355000 642.453
2362500 566.737
2370000 587.349
2377500 612.711
2385000 736.116
2392500 684.114
2400000 649.204
2407500 768.642
2415000 772.578
2422500 801.062
2430000 592.888
2437500 596.73
2445000 542.432
2452500 714.008
2460000 761.617
2467500 716.956
2475000 737.743
2482500 863.477
2490000 815.464
2497500 909.797
2505000 850.598
2512500 866.539
2520000 805.312
2527500 648.122
2535000 810.185
2542500 858.195
2550000 694.058
2557500 658.674
2565000 710.324
2572500 831.912
2580000 739.694
2587500 574.382
2595000 672.75
2602500 745.595
2610000 843.923
2617500 832.299
2625000 898.935
2632500 745.213
2640000 893.49
2647500 802.842
2655000 861.011
2662500 806.729
2670000 980.775
2677500 809.722
2685000 799.751
2692500 887.247
2700000 807.912
2707500 732.517
2715000 820.869
2722500 932.041
2730000 760.269
2737500 672.582
2745000 800.611
2752500 883.53
2760000 758.109
2767500 717.928
2775000 839.268
2782500 873.663
2790000 852.53
2797500 831.226
2805000 856.876
2812500 815.907
2820000 882.423
2827500 930.943
2835000 889.422
2842500 888.598
2850000 827.092
2857500 850.796
2865000 892.751
2872500 863.049
2880000 800.255
2887500 737.114
2895000 966.896
2902500 794.564
2910000 1004.96
2917500 959.149
2925000 863.096
2932500 845.055
2940000 929.257
2947500 824.26
2955000 1017.51
2962500 872.582
2970000 1019.94
2977500 810.475
2985000 876.338
2992500 977.289
3000000 1035.8
3007500 852.903
3015000 842.733
3022500 924.479
3030000 751.865
3037500 883.644
3045000 821.365
3052500 864.224
3060000 850.194
3067500 879.222
3075000 872.515
3082500 740.141
3090000 905.388
3097500 688.474
3105000 736.996
3112500 826.048
3120000 838.321
3127500 911.438
3135000 889.978
3142500 889.402
3150000 886.652
3157500 778.081
3165000 641.108
3172500 546.083
3180000 441.06
3187500 640.696
3195000 620.148
3202500 443.265
3210000 260.539
3217500 195.752
3225000 289.173
3232500 322.451
3240000 335.24
3247500 445.024
3255000 290.609
3262500 290.513
3270000 286.346
3277500 270.175
3285000 326.331
3292500 425.369
3300000 179.915
3307500 -37.3913
3315000 96.0987
3322500 0.380243
3330000 -197.208
3337500 97.8957
3345000 106.06
3352500 99.4303
3360000 84.4301
3367500 111.853
3375000 23.9796
3382500 190.177
3390000 234.828
3397500 363.564
3405000 121.43
3412500 182.431
3420000 43.1689
3427500 205.123
3435000 362.146
3442500 294.193
3450000 203.396
3457500 -48.4459
3465000 126.259
3472500 150.453
3480000 -12.8125
3487500 119.865
3495000 -97.2217
3502500 -146.221
3510000 9.04231
3517500 99.6993
3525000 65.664
3532500 15.3317
3540000 -96.5227
3547500 -64.0309
3555000 -62.2015
3562500 -16.1962
3570000 -35.339
3577500 52.7149
3585000 -66.7126
