1005000 698.264
1012500 537.549
1020000 608.964
1027500 532.378
1035000 463.612
1042500 548.797
1050000 527.918
1057500 496.213
1065000 504.094
1072500 533.774
1080000 590.294
1087500 619.982
1095000 561.623
1102500 556.009
1110000 545.235
1117500 572.701
1125000 520.125
1132500 576.159
1140000 524.555
1147500 558.384
1155000 572.661
1162500 587.814
1170000 362.372
1177500 454.433
1185000 595.02
1192500 474.481
1200000 651.102
1207500 448.884
1215000 625.872
1222500 466.855
1230000 460.852
1237500 572.287
1245000 651.196
1252500 543.608
1260000 632.453
1267500 641.724
1275000 573.286
1282500 516.055
1290000 641.866
1297500 619.778
1305000 614.744
1312500 503.828
1320000 570.982
1327500 579.377
1335000 583.294
1342500 503.536
1350000 509.886
1357500 684.602
1365000 500.122
1372500 539.235
1380000 634.515
1387500 745.273
1395000 651.314
1402500 596.185
1410000 572.617
1417500 761.022
1425000 606.032
1432500 674.05
1440000 740.764
1447500 645.291
1455000 730.655
1462500 754.237
1470000 725.901
1477500 769.297
1485000 779.897
1492500 643.307
1500000 716.477
1507500 537.272
1515000 633.085
1522500 624.83
1530000 706.786
1537500 749.981
1545000 861.278
1552500 788.403
1560000 805.285
1567500 818.204
1575000 794.733
1582500 694.543
1590000 629.745
1597500 517.428
1605000 526.447
1612500 532.466
1620000 390.452
1627500 530.237
1635000 449.526
1642500 622.118
1650000 673.728
1657500 625.353
1665000 600.126
1672500 533.734
1680000 525.744
1687500 568.008
1695000 630.855
1702500 540.555
1710000 565.643
1717500 535.318
1725000 648.394
1732500 557.542
1740000 566.326
1747500 537.459
1755000 566.865
1762500 652.78
1770000 700.156
1777500 589.812
1785000 565.086
1792500 444.261
1800000 587.853
1807500 554.242
1815000 457.413
1822500 510.466
1830000 598.679
1837500 511.445
1845000 575.063
1852500 497.028
1860000 547.332
1867500 521.128
1875000 499.052
1882500 601.345
1890000 569.661
1897500 570.662
1905000 450.291
1912500 521.657
1920000 474.479
1927500 634.817
1935000 396.955
1942500 597.574
1950000 651.926
1957500 497.794
1965000 505.921
1972500 686.802
1980000 534.942
1987500 533.776
1995000 576.322
2002500 644.207
2010000 706.933
2017500 658.604
2025000 621.79
2032500 693.725
2040000 555.211
2047500 561.627
2055000 605.958
2062500 577.075
2070000 513.694
2077500 540.367
