TS BOND ANGLE DIHED IMPRP ELECT VDW BOUNDARY MISC KINETIC TOTAL TEMP POTENTIAL TOTAL3 TEMPAVG PRESSURE GPRESSURE VOLUME PRESSAVG GPRESSAVG
1005000 1038.4476 2820.3202 1285.1892 182.2901 -97793.8091 6216.4281 0.0000 0.0000 17998.8685 -68252.2654 309.0434 -86251.1338 -68176.8362 309.0434 -240.2768 -208.1920 273363.0515 -240.2768 -208.1920
1012500 938.3393 2750.9482 1290.2830 163.1084 -97599.2773 6316.3980 0.0000 0.0000 17894.2722 -68245.9281 307.2474 -86140.2003 -68171.2738 307.8231 286.0935 314.6642 273363.0515 64.9824 64.9839
1020000 941.5020 2676.3522 1297.8440 162.7310 -97720.8115 6395.9084 0.0000 0.0000 18000.2747 -68246.1992 309.0675 -86246.4739 -68170.2747 307.8466 -128.5454 -100.5780 273363.0515 130.1610 130.1612
1027500 963.0941 2723.4277 1308.7756 161.5349 -97825.9736 6444.7561 0.0000 0.0000 17978.6961 -68245.6892 308.6970 -86224.3852 -68169.3200 307.8178 -71.8685 -45.3978 273363.0515 91.8302 91.8305
1035000 1010.9066 2733.3144 1237.2822 145.6505 -97751.0932 6519.3240 0.0000 0.0000 17864.1892 -68240.4265 306.7309 -86104.6157 -68168.6502 307.7055 724.5932 752.0715 273363.0515 120.1462 120.1462
1042500 970.5004 2754.4049 1281.2883 176.2126 -97367.6350 6138.6807 0.0000 0.0000 17806.0609 -68240.4872 305.7328 -86046.5481 -68167.7484 307.5882 -492.1314 -462.8537 273363.0515 121.3241 121.3233
1050000 990.0085 2718.1331 1280.2710 158.4660 -97687.3199 6287.6489 0.0000 0.0000 18011.7707 -68241.0215 309.2649 -86252.7923 -68165.0525 307.8735 -239.7531 -215.2452 273363.0515 121.2966 121.2960
1057500 982.4463 2682.4425 1330.8691 168.0071 -97846.3691 6522.8064 0.0000 0.0000 17918.7596 -68241.0381 307.6679 -86159.7977 -68164.5231 307.6106 721.6600 748.6040 273363.0515 101.8874 101.8872
1065000 975.3065 2709.4291 1281.5510 179.6383 -97685.9576 6490.7039 0.0000 0.0000 17812.0932 -68237.2354 305.8364 -86049.3287 -68165.2788 307.5426 747.5617 772.6659 273363.0515 116.1416 116.1420
1072500 977.5617 2692.2504 1308.6246 161.0310 -98036.9649 6657.2160 0.0000 0.0000 18001.3643 -68238.9168 309.0862 -86240.2811 -68163.9973 307.7684 239.9224 267.9244 273363.0515 134.6203 134.6215
1080000 997.1331 2725.6390 1297.2284 181.6595 -97858.6315 6479.3305 0.0000 0.0000 17939.6952 -68237.9458 308.0273 -86177.6410 -68162.8653 307.8605 309.4044 335.1869 273363.0515 116.7563 116.7553
1087500 1008.4383 2725.1133 1322.4336 163.6102 -97761.3845 6490.0625 0.0000 0.0000 17821.1640 -68230.5626 305.9921 -86051.7266 -68160.9468 307.7471 88.7556 116.0170 273363.0515 106.6588 106.6592
1095000 1008.5388 2759.7087 1334.0647 163.2359 -97541.9789 6135.0682 0.0000 0.0000 17907.2133 -68234.1494 307.4696 -86141.3627 -68162.9588 307.7930 -448.0155 -415.5868 273363.0515 112.8503 112.8500
1102500 982.3718 2669.8340 1305.3867 165.1246 -97619.8501 6386.2401 0.0000 0.0000 17875.8361 -68235.0567 306.9309 -86110.8928 -68160.3954 307.5545 -486.0441 -455.2602 273363.0515 116.2316 116.2316
1110000 985.0641 2632.5645 1292.7746 177.8746 -97392.5254 6318.5244 0.0000 0.0000 17756.3098 -68229.4132 304.8786 -85985.7231 -68157.8759 307.4907 180.4615 213.9884 273363.0515 117.1203 117.1206
1117500 960.8787 2734.6280 1305.6295 176.4360 -97822.0525 6557.0516 0.0000 0.0000 17853.6836 -68233.7451 306.5505 -86087.4287 -68160.2537 307.7332 -274.6346 -244.9662 273363.0515 119.7242 119.7243
1125000 955.0778 2731.4747 1298.9122 160.7347 -97572.6668 6325.1091 0.0000 0.0000 17873.9637 -68227.3945 306.8987 -86101.3583 -68155.0299 307.6437 234.5077 269.7822 273363.0515 136.5031 136.5049
1132500 968.3631 2746.0485 1292.3976 174.5073 -97906.7825 6538.5835 0.0000 0.0000 17953.0237 -68233.8588 308.2562 -86186.8825 -68159.5077 307.7150 -224.1759 -193.6139 273363.0515 106.2800 106.2782
1140000 962.6775 2772.8321 1291.6850 162.5431 -97607.3442 6285.7984 0.0000 0.0000 17901.8299 -68229.9781 307.3772 -86131.8081 -68156.4619 307.6980 154.4701 186.0178 273363.0515 108.4806 108.4796
1147500 1026.1988 2702.5175 1312.8409 162.0111 -97672.4876 6247.2213 0.0000 0.0000 17989.4775 -68232.2204 308.8821 -86221.6979 -68157.6932 307.9334 -487.6900 -456.4393 273363.0515 105.5997 105.6010
1155000 972.0649 2742.2511 1306.7086 151.1164 -97502.1899 6171.2293 0.0000 0.0000 17930.4602 -68228.3594 307.8688 -86158.8196 -68153.8626 307.9612 -267.3737 -235.3513 273363.0515 110.8281 110.8278
1162500 1023.9880 2703.1282 1317.8877 184.0609 -97583.1125 6253.0898 0.0000 0.0000 17877.2727 -68223.6851 306.9555 -86100.9578 -68153.2927 307.6448 101.3930 134.9532 273363.0515 107.6885 107.6890
1170000 986.9971 2721.4922 1251.2111 173.6547 -97233.2788 6079.6025 0.0000 0.0000 17792.4654 -68227.8558 305.4994 -86020.3213 -68153.6425 307.6036 -60.9269 -24.7971 273363.0515 112.1547 112.1571
1177500 968.2253 2723.4080 1287.2806 161.8647 -97787.0578 6338.4543 0.0000 0.0000 18075.2042 -68232.6207 310.3541 -86307.8250 -68157.2162 307.8150 262.4847 292.3314 273363.0515 149.3021 149.3002
1185000 1020.0051 2637.0174 1301.4171 183.5243 -97894.9622 6591.3456 0.0000 0.0000 17932.1251 -68229.5276 307.8974 -86161.6526 -68152.4689 307.7423 142.6342 173.5719 273363.0515 101.7973 101.7960
1192500 1000.5511 2640.7899 1264.4792 171.8123 -97590.2750 6236.3668 0.0000 0.0000 18048.0041 -68228.2716 309.8870 -86276.2757 -68151.7504 307.8391 -61.3492 -30.7216 273363.0515 93.0746 93.0758
1200000 982.2132 2722.0491 1306.4232 149.6162 -97852.4320 6433.7955 0.0000 0.0000 18033.9187 -68224.4160 309.6452 -86258.3347 -68149.3424 307.8747 393.3164 417.3907 273363.0515 101.9574 101.9557
1207500 974.1001 2760.3508 1285.9616 179.0036 -97567.1600 6304.0019 0.0000 0.0000 17837.8483 -68225.8937 306.2786 -86063.7420 -68153.1388 307.7991 283.1760 316.6992 273363.0515 113.3370 113.3380
1215000 1026.1711 2714.3303 1312.6179 174.2674 -97925.8531 6382.8964 0.0000 0.0000 18092.3230 -68223.2470 310.6480 -86315.5700 -68148.6958 307.7804 908.7989 934.2245 273363.0515 100.4299 100.4308
1222500 1009.3903 2648.0348 1273.9961 147.2225 -97886.2836 6616.9102 0.0000 0.0000 17973.7944 -68216.9352 308.6128 -86190.7296 -68146.7757 307.7965 208.9011 237.0439 273363.0515 94.9159 94.9159
1230000 964.7573 2739.6564 1309.2305 169.3651 -97885.3259 6545.0726 0.0000 0.0000 17938.5539 -68218.6900 308.0077 -86157.2439 -68146.9024 307.7953 -32.2942 1.6251 273363.0515 122.6040 122.6040
1237500 962.3572 2706.6626 1294.7485 176.7403 -97854.7882 6449.7744 0.0000 0.0000 18043.7995 -68220.7058 309.8148 -86264.5053 -68147.7984 307.6374 -82.0124 -47.5377 273363.0515 127.4443 127.4433
1245000 963.2768 2680.8589 1258.9285 157.0029 -97430.3530 6291.3501 0.0000 0.0000 17863.3539 -68215.5819 306.7165 -86078.9359 -68143.1979 307.7357 -50.8292 -16.0711 273363.0515 121.1091 121.1098
1252500 975.2057 2675.1306 1277.6939 173.7748 -97839.4265 6476.0376 0.0000 0.0000 18041.6436 -68219.9402 309.7778 -86261.5838 -68145.8603 308.1159 847.2511 878.3247 273363.0515 122.1894 122.1899
