TS BOND ANGLE DIHED IMPRP ELECT VDW BOUNDARY MISC KINETIC TOTAL TEMP POTENTIAL TOTAL3 TEMPAVG PRESSURE GPRESSURE VOLUME PRESSAVG GPRESSAVG
1005000 970.0970 2828.8803 1275.1238 178.3422 -97565.8018 6456.4633 0.0000 0.0000 18067.9715 -67788.9236 310.1399 -85856.8951 -67713.2410 310.1399 630.2602 657.8215 274219.0174 630.2602 657.8215
1012500 988.9435 2788.6833 1325.3617 172.1590 -97355.8632 6243.7058 0.0000 0.0000 18052.3950 -67784.6149 309.8725 -85837.0099 -67711.7691 310.2021 -72.4942 -43.0434 274219.0174 105.4713 105.4716
1020000 991.9967 2687.0436 1295.8246 169.0947 -97444.4352 6475.9034 0.0000 0.0000 18039.5186 -67785.0536 309.6515 -85824.5722 -67711.2164 309.7606 23.1413 49.5270 274219.0174 92.6378 92.6369
1027500 1001.8905 2753.7639 1298.9587 179.0513 -97082.6081 6105.6833 0.0000 0.0000 17960.2164 -67783.0440 308.2903 -85743.2603 -67710.0625 309.7255 246.6355 277.0025 274219.0174 83.5568 83.5573
1035000 946.4860 2781.5471 1277.3712 169.2572 -97344.1828 6345.6892 0.0000 0.0000 18042.2697 -67781.5624 309.6987 -85823.8321 -67710.1982 309.8572 217.0465 242.5685 274219.0174 114.3396 114.3391
1042500 989.2408 2779.3575 1282.5285 173.6362 -97476.2287 6254.6799 0.0000 0.0000 18210.2683 -67786.5175 312.5825 -85996.7858 -67714.7838 309.8720 -564.5642 -533.3974 274219.0174 140.5526 140.5543
1050000 1017.9250 2745.6219 1320.3113 177.9890 -97427.6368 6381.6384 0.0000 0.0000 18002.2558 -67781.8954 309.0119 -85784.1512 -67709.3478 310.0745 261.8101 287.4976 274219.0174 110.2725 110.2710
1057500 980.7292 2751.1086 1281.8083 177.2409 -97507.7718 6516.4487 0.0000 0.0000 18017.5466 -67782.8895 309.2744 -85800.4361 -67710.2190 309.9080 192.6217 217.8591 274219.0174 120.6166 120.6162
1065000 990.7400 2756.8009 1322.8288 177.1115 -97652.3528 6423.2685 0.0000 0.0000 18198.0309 -67783.5723 312.3724 -85981.6032 -67710.8539 310.0415 429.9409 461.5009 274219.0174 104.9408 104.9425
1072500 1021.8972 2700.7559 1299.2733 169.0685 -97414.0882 6334.3617 0.0000 0.0000 18105.3000 -67783.4315 310.7807 -85888.7315 -67710.4950 310.0530 381.6189 409.3431 274219.0174 107.1842 107.1835
1080000 979.4381 2751.2341 1311.0582 178.7013 -97461.3647 6407.8054 0.0000 0.0000 18052.7573 -67780.3703 309.8788 -85833.1276 -67708.1003 310.1544 393.4223 416.6767 274219.0174 77.1540 77.1537
1087500 1003.1217 2787.0140 1302.6056 175.9862 -97419.1045 6388.4204 0.0000 0.0000 17983.3745 -67778.5820 308.6878 -85761.9565 -67706.3474 309.9228 464.7555 490.3604 274219.0174 83.2270 83.2275
1095000 998.3507 2748.8322 1284.2266 180.6480 -97733.0148 6624.9888 0.0000 0.0000 18118.3912 -67777.5772 311.0054 -85895.9684 -67706.3135 310.0789 694.9883 729.6157 274219.0174 116.0232 116.0232
1102500 947.1205 2710.5536 1274.3434 174.6933 -97204.3435 6286.3353 0.0000 0.0000 18031.6388 -67779.6586 309.5163 -85811.2974 -67701.7143 310.1933 97.1619 132.8396 274219.0174 127.9344 127.9355
1110000 985.2329 2671.1104 1307.7174 167.7173 -97177.6244 6240.2109 0.0000 0.0000 18029.0985 -67776.5370 309.4727 -85805.6355 -67702.0995 310.1805 328.2635 365.7395 274219.0174 79.6081 79.6075
1117500 959.1669 2737.4469 1310.6331 162.9358 -97160.8097 6031.3165 0.0000 0.0000 18188.2730 -67771.0375 312.2049 -85959.3105 -67698.9777 309.9476 -105.1134 -82.5729 274219.0174 107.8675 107.8654
1125000 1012.9882 2706.4236 1305.8419 175.4970 -97567.3705 6419.0365 0.0000 0.0000 18173.6805 -67773.9028 311.9544 -85947.5833 -67698.9480 309.8654 119.5016 146.0379 274219.0174 101.7656 101.7686
1132500 945.7180 2674.6739 1317.4648 168.8373 -97311.7130 6259.1958 0.0000 0.0000 18173.2714 -67772.5519 311.9474 -85945.8233 -67696.5088 310.1341 51.3609 77.2676 274219.0174 127.1766 127.1762
1140000 1025.3208 2752.5263 1345.0782 161.1614 -97505.3506 6312.9821 0.0000 0.0000 18137.9993 -67770.2824 311.3420 -85908.2818 -67698.8852 310.1974 -620.4889 -593.3926 274219.0174 102.8454 102.8430
1147500 970.8577 2756.1838 1276.2682 176.7186 -97337.3026 6158.4020 0.0000 0.0000 18226.2842 -67772.5881 312.8574 -85998.8723 -67696.5334 310.2310 -151.4839 -121.9577 274219.0174 85.9574 85.9588
