TS BOND ANGLE DIHED IMPRP ELECT VDW BOUNDARY MISC KINETIC TOTAL TEMP POTENTIAL TOTAL3 TEMPAVG PRESSURE GPRESSURE VOLUME PRESSAVG GPRESSAVG
1005000 1031.7387 2791.9750 1296.4549 164.9025 -97750.6592 6488.4561 0.0000 0.0000 17879.1348 -68097.9972 307.0189 -85977.1320 -68022.2312 307.0189 -199.5566 -169.7548 274082.9238 -199.5566 -169.7548
1012500 998.2148 2769.1116 1336.4988 167.3350 -97847.7295 6487.9036 0.0000 0.0000 17995.0194 -68093.6464 309.0089 -86088.6658 -68018.2678 308.7111 115.5051 134.2159 274082.9238 46.6869 46.6857
1020000 990.2731 2711.1009 1288.1945 165.0001 -97642.1673 6329.4196 0.0000 0.0000 18062.3094 -68095.8697 310.1644 -86158.1791 -68017.9394 308.7584 -13.6689 13.7313 274082.9238 66.8312 66.8321
1027500 1010.4983 2777.7067 1278.1217 170.9422 -97372.1436 6093.5579 0.0000 0.0000 17951.4001 -68089.9168 308.2599 -86041.3168 -68014.4270 309.2441 101.9991 128.4910 274082.9238 46.9617 46.9610
1035000 987.9176 2738.5145 1263.7870 180.0074 -97659.8124 6474.9960 0.0000 0.0000 17926.6287 -68087.9612 307.8345 -86014.5899 -68015.7844 308.8559 241.4023 275.0840 274082.9238 65.8322 65.8344
1042500 960.1555 2740.2996 1253.5418 165.8150 -97296.5676 6163.2011 0.0000 0.0000 17928.1606 -68085.3940 307.8608 -86013.5546 -68013.6230 308.9541 277.6489 304.1624 274082.9238 66.5845 66.5822
1050000 935.0601 2780.6142 1284.6780 184.3344 -97788.4065 6455.0718 0.0000 0.0000 18060.1246 -68088.5235 310.1269 -86148.6481 -68015.0401 309.0239 341.4756 368.5810 274082.9238 74.9806 74.9805
1057500 1032.1315 2831.5142 1285.1095 182.2702 -97791.7916 6305.1729 0.0000 0.0000 18070.3638 -68085.2297 310.3027 -86155.5934 -68010.7886 309.3383 -281.2780 -252.7900 274082.9238 33.2246 33.2256
1065000 965.5917 2700.8126 1234.0043 166.8063 -97490.7748 6220.1534 0.0000 0.0000 18111.3181 -68092.0885 311.0060 -86203.4066 -68014.2321 308.9958 -343.5480 -321.0290 274082.9238 46.7758 46.7751
1072500 994.7572 2804.7292 1323.7401 171.5595 -98030.0473 6574.1655 0.0000 0.0000 18075.7525 -68085.3432 310.3952 -86161.0957 -68012.1589 308.7803 155.6411 184.4464 274082.9238 56.7137 56.7148
1080000 968.6745 2736.5087 1268.2963 164.6267 -97384.4790 6224.1392 0.0000 0.0000 17937.8188 -68084.4146 308.0267 -86022.2334 -68011.9433 309.0179 105.3098 133.9216 274082.9238 57.4911 57.4905
1087500 983.6972 2706.8850 1231.0381 166.8415 -97682.8933 6300.3588 0.0000 0.0000 18206.7448 -68087.3280 312.6446 -86294.0728 -68011.3386 309.2509 -136.0244 -110.8397 274082.9238 73.6625 73.6635
1095000 1035.9383 2784.2590 1275.6128 168.4132 -97871.0064 6423.8324 0.0000 0.0000 18097.4745 -68085.4763 310.7682 -86182.9508 -68011.5091 309.1521 -313.8406 -285.8364 274082.9238 92.2163 92.2143
1102500 1009.3130 2818.4438 1280.9131 160.8883 -97550.4474 6340.2356 0.0000 0.0000 17860.3686 -68080.2850 306.6967 -85940.6536 -68008.1881 308.8215 329.1807 360.7841 274082.9238 61.1236 61.1239
1110000 917.9741 2694.8121 1262.1942 168.2471 -97562.8186 6332.3543 0.0000 0.0000 18105.2630 -68081.9739 310.9020 -86187.2369 -68007.2464 309.2381 92.8258 127.3693 274082.9238 35.6720 35.6727
1117500 980.1827 2724.7971 1247.7806 169.3571 -97633.0614 6371.0461 0.0000 0.0000 18062.8170 -68077.0807 310.1731 -86139.8977 -68002.2531 309.1219 327.5541 349.0836 274082.9238 58.3001 58.2993
1125000 981.4023 2786.0460 1284.4875 156.6242 -97689.2929 6321.1435 0.0000 0.0000 18081.6841 -68077.9053 310.4971 -86159.5894 -68004.9750 309.1762 -313.5403 -281.5764 274082.9238 63.4107 63.4114
1132500 955.7497 2659.4433 1262.2007 170.2543 -97545.9724 6440.1429 0.0000 0.0000 17978.3880 -68079.7935 308.7233 -86058.1815 -68003.8332 308.9283 -211.9634 -182.6158 274082.9238 63.2705 63.2706
1140000 1024.8659 2710.9835 1276.5765 189.8505 -97890.3071 6533.4030 0.0000 0.0000 18077.2118 -68077.4159 310.4203 -86154.6277 -68004.4190 309.1124 148.0792 179.7738 274082.9238 70.2346 70.2349
1147500 1054.2799 2758.8015 1264.5209 183.0288 -97899.8267 6534.8793 0.0000 0.0000 18032.0231 -68072.2931 309.6443 -86104.3163 -67997.8760 309.0129 58.1375 82.1132 274082.9238 37.9978 37.9982
1155000 1011.3886 2754.5552 1297.3839 162.9186 -97486.4114 6322.7013 0.0000 0.0000 17866.9055 -68070.5582 306.8089 -85937.4637 -67996.0782 309.1081 540.8808 563.1545 274082.9238 73.9144 73.9142
1162500 922.1731 2742.3763 1282.7102 171.4328 -97849.6339 6573.7091 0.0000 0.0000 18083.2951 -68073.9373 310.5248 -86157.2324 -67998.6292 309.2159 376.4093 405.1933 274082.9238 65.0005 65.0016
1170000 948.7469 2724.7512 1292.6695 168.3208 -97774.0854 6518.7286 0.0000 0.0000 18048.9746 -68071.8937 309.9354 -86120.8683 -67999.1514 309.1681 724.8735 757.2705 274082.9238 37.0331 37.0316
1177500 1027.8673 2696.2506 1282.7574 164.7006 -97529.1927 6267.4879 0.0000 0.0000 18018.9406 -68071.1882 309.4197 -86090.1288 -67997.4274 308.9436 66.7852 91.3666 274082.9238 58.5134 58.5133
1185000 993.6520 2749.1973 1313.1457 157.7367 -97723.7545 6368.6236 0.0000 0.0000 18068.6785 -68072.7207 310.2738 -86141.3991 -67996.2879 309.1141 78.5230 106.8729 274082.9238 59.5519 59.5524
1192500 988.2715 2752.8179 1266.8070 166.2466 -97453.1153 6241.0284 0.0000 0.0000 17967.9459 -68069.9979 308.5440 -86037.9438 -67996.2183 309.0636 -218.4659 -189.5443 274082.9238 91.2777 91.2791
1200000 990.7223 2744.6327 1298.7632 176.8241 -97452.8283 6215.4058 0.0000 0.0000 17962.3449 -68064.1352 308.4478 -86026.4801 -67993.3358 309.0203 -227.0951 -201.5840 274082.9238 80.8598 80.8575
1207500 994.9188 2663.6993 1301.5083 173.6924 -97873.0929 6508.5944 0.0000 0.0000 18157.8627 -68072.8171 311.8052 -86230.6798 -67992.7816 309.1215 568.1187 596.1302 274082.9238 62.0001 62.0013
1215000 1010.4782 2711.6508 1282.8787 164.5459 -97604.7001 6241.5981 0.0000 0.0000 18124.8475 -68068.7010 311.2383 -86193.5485 -67992.1968 309.3337 -112.0728 -78.1734 274082.9238 83.9696 83.9697
1222500 986.1123 2735.3084 1265.1588 172.7533 -97345.3249 6196.8263 0.0000 0.0000 17920.0816 -68069.0844 307.7221 -85989.1659 -67993.4442 309.1167 -37.8644 -8.4142 274082.9238 42.8861 42.8863
1230000 1007.7320 2734.5470 1278.9739 181.6712 -97663.9641 6583.5614 0.0000 0.0000 17811.2188 -68066.2597 305.8527 -85877.4786 -67991.9888 309.1048 210.3574 237.7143 274082.9238 35.0356 35.0334
1237500 984.7113 2724.0049 1285.7617 172.0400 -97287.0479 6074.7930 0.0000 0.0000 17979.5342 -68066.2028 308.7430 -86045.7370 -67991.9711 309.0965 -106.3479 -76.4843 274082.9238 35.5352 35.5371
1245000 994.4966 2700.4048 1276.8644 170.5651 -97620.9828 6409.9168 0.0000 0.0000 18003.4562 -68065.2789 309.1538 -86068.7352 -67991.8884 309.0386 333.7658 363.9153 274082.9238 39.6957 39.6956
1252500 985.7851 2705.6588 1248.7912 170.4865 -97703.6280 6427.0202 0.0000 0.0000 18102.4391 -68063.4473 310.8535 -86165.8864 -67989.9936 309.2418 -94.5059 -62.8112 274082.9238 57.3997 57.3991
1260000 983.6810 2716.3724 1266.7372 166.8092 -97896.1789 6552.5613 0.0000 0.0000 18146.2677 -68063.7502 311.6061 -86210.0178 -67987.7991 308.8986 548.8668 575.6525 274082.9238 68.1863 68.1862
1267500 1034.6238 2701.7221 1269.3522 170.1962 -97438.8666 6262.3555 0.0000 0.0000 17941.1741 -68059.4426 308.0843 -86000.6167 -67987.1208 309.1338 -19.8418 9.8837 274082.9238 66.8667 66.8676
1275000 999.3678 2798.6241 1296.6284 174.3172 -97705.0140 6328.3546 0.0000 0.0000 18045.1102 -68062.6117 309.8691 -86107.7219 -67990.2965 309.2582 19.0921 42.4677 274082.9238 66.6549 66.6538
1282500 1021.9107 2739.6642 1298.3368 162.5116 -97354.0173 6081.4699 0.0000 0.0000 17992.0576 -68058.0664 308.9580 -86050.1241 -67984.7876 309.2559 -285.3522 -258.0702 274082.9238 52.7939 52.7943
1290000 959.5717 2756.3306 1288.8694 180.0995 -97711.5641 6429.1825 0.0000 0.0000 18039.3126 -68058.1977 309.7695 -86097.5103 -67984.9183 309.0145 560.4764 591.1066 274082.9238 62.4360 62.4384
