TS BOND ANGLE DIHED IMPRP ELECT VDW BOUNDARY MISC KINETIC TOTAL TEMP POTENTIAL TOTAL3 TEMPAVG PRESSURE GPRESSURE VOLUME PRESSAVG GPRESSAVG
1005000 977.8019 2754.3548 1284.3295 164.1523 -97695.7043 6337.0983 0.0000 0.0000 18097.9955 -68079.9720 310.7772 -86177.9675 -68005.0142 310.7772 94.7022 119.7205 273191.8584 94.7022 119.7205
1012500 976.3675 2756.0300 1308.4449 159.2912 -97692.6367 6469.7879 0.0000 0.0000 17950.6282 -68072.0868 308.2466 -86022.7151 -67999.6455 309.6694 365.5683 396.4080 273191.8584 131.6158 131.6186
1020000 950.8897 2807.4546 1306.8689 166.6350 -97677.3424 6423.7633 0.0000 0.0000 17948.6768 -68073.0542 308.2131 -86021.7309 -67996.5842 309.8155 -262.0727 -240.0072 273191.8584 121.7112 121.7088
1027500 958.6363 2785.4869 1304.5947 166.4248 -97603.7992 6458.9196 0.0000 0.0000 17856.0133 -68073.7236 306.6219 -85929.7369 -67998.0976 309.8646 462.2608 488.9323 273191.8584 169.8877 169.8889
1035000 977.5708 2695.9544 1293.6353 175.3298 -97775.3562 6641.4126 0.0000 0.0000 17924.3844 -68067.0688 307.7960 -85991.4533 -67994.8593 309.4827 404.3348 432.0057 273191.8584 126.1111 126.1099
1042500 991.5370 2805.3786 1317.4658 176.9201 -97396.4744 6211.2053 0.0000 0.0000 17823.6271 -68070.3404 306.0658 -85893.9675 -67996.6481 309.4941 163.6569 188.1090 273191.8584 180.3600 180.3617
1050000 991.5746 2701.1614 1282.9338 176.3300 -97665.6370 6482.3162 0.0000 0.0000 17965.8324 -68065.4886 308.5077 -86031.3209 -67993.6026 309.6586 203.6579 229.2405 273191.8584 142.2258 142.2248
1057500 915.8295 2754.6268 1284.1579 172.2588 -97332.6146 6178.3890 0.0000 0.0000 17965.3679 -68061.9848 308.4997 -86027.3527 -67991.4444 309.4956 -173.5206 -141.7404 273191.8584 162.1332 162.1343
1065000 960.3516 2681.7573 1286.8055 167.5024 -97595.4720 6430.7925 0.0000 0.0000 18001.5172 -68066.7454 309.1205 -86068.2626 -67991.3464 309.6332 -103.6538 -71.4262 273191.8584 191.5288 191.5274
1072500 944.8564 2646.5158 1273.7456 171.4861 -97854.9769 6623.3555 0.0000 0.0000 18129.3717 -68065.6458 311.3160 -86195.0175 -67990.2830 309.5696 384.7899 411.1420 273191.8584 161.8802 161.8801
1080000 957.3701 2707.0154 1294.1614 171.9010 -97635.2358 6436.2616 0.0000 0.0000 18003.5102 -68065.0161 309.1547 -86068.5263 -67990.4627 309.6724 127.2029 158.3222 273191.8584 186.1453 186.1452
1087500 955.3478 2753.7444 1270.2455 161.4956 -97416.7413 6262.8947 0.0000 0.0000 17949.1505 -68063.8627 308.2212 -86013.0132 -67989.5771 309.8345 402.8192 431.8350 273191.8584 177.4375 177.4392
1095000 964.7832 2705.7270 1266.8818 168.5614 -97589.5614 6289.4590 0.0000 0.0000 18130.2682 -68063.8808 311.3314 -86194.1490 -67987.6805 309.8547 332.5139 363.9409 273191.8584 151.2765 151.2750
1102500 1007.1717 2753.6863 1257.4105 175.6889 -97609.1961 6332.1417 0.0000 0.0000 18018.3976 -68064.6994 309.4103 -86083.0970 -67988.4998 309.8876 -345.8613 -316.3392 273191.8584 133.9115 133.9124
1110000 985.1668 2742.0785 1265.3445 177.1375 -97361.7763 6171.9206 0.0000 0.0000 17961.1373 -68058.9911 308.4271 -86020.1283 -67985.8569 309.7203 293.7839 318.3752 273191.8584 157.1484 157.1488
1117500 1021.7138 2764.0211 1282.0192 154.3540 -97585.8428 6337.9484 0.0000 0.0000 17961.3400 -68064.4463 308.4306 -86025.7863 -67993.5886 309.6612 240.7375 267.9570 273191.8584 157.5543 157.5520
1125000 986.8684 2729.6575 1312.2806 166.3270 -97435.3061 6253.3943 0.0000 0.0000 17927.9886 -68058.7897 307.8578 -85986.7783 -67986.2506 309.9406 -106.4627 -77.8419 273191.8584 187.8760 187.8779
1132500 952.9554 2675.6923 1295.8525 171.8314 -97620.6693 6328.0128 0.0000 0.0000 18134.3313 -68061.9937 311.4011 -86196.3249 -67986.6584 309.8553 41.4836 68.6047 273191.8584 179.3312 179.3293
1140000 982.6745 2731.0234 1311.2488 153.1691 -97544.3731 6307.3630 0.0000 0.0000 18000.0142 -68058.8801 309.0947 -86058.8943 -67987.5635 309.5429 -66.6185 -38.6541 273191.8584 167.8901 167.8917
1147500 968.4268 2728.5200 1330.9922 182.7176 -97651.5916 6428.5933 0.0000 0.0000 17946.4862 -68065.8555 308.1755 -86012.3417 -67992.5710 309.5227 442.9510 468.4706 273191.8584 147.5177 147.5178
1155000 959.0687 2773.1208 1277.8495 165.9114 -97693.9720 6402.0124 0.0000 0.0000 18055.5551 -68060.4542 310.0484 -86116.0093 -67987.9499 309.8173 -553.1808 -521.7605 273191.8584 153.3724 153.3727
1162500 961.9204 2763.5347 1292.9842 178.0223 -97649.3682 6405.9394 0.0000 0.0000 17982.0317 -68064.9356 308.7859 -86046.9674 -67988.5812 309.7464 -97.4514 -69.3292 273191.8584 165.4826 165.4815
1170000 1007.6882 2748.6146 1263.1198 182.4513 -97570.2054 6292.7936 0.0000 0.0000 18013.9049 -68061.6330 309.3332 -86075.5379 -67987.3641 309.6565 -39.1740 -12.8666 273191.8584 153.2766 153.2760
1177500 949.7882 2733.7732 1298.9929 168.5161 -97660.7589 6388.4371 0.0000 0.0000 18063.1193 -68058.1320 310.1783 -86121.2514 -67984.2821 309.7215 0.4007 26.6245 273191.8584 161.7303 161.7300
1185000 973.2637 2727.2708 1330.4522 177.1726 -97727.6850 6308.3853 0.0000 0.0000 18152.9177 -68058.2226 311.7203 -86211.1403 -67983.4062 309.8676 81.9191 106.7430 273191.8584 186.2785 186.2798
1192500 940.0932 2702.5878 1253.8630 169.1858 -97606.9445 6289.2861 0.0000 0.0000 18192.8828 -68059.0459 312.4066 -86251.9287 -67982.2930 309.8826 299.2803 324.9873 273191.8584 166.2352 166.2346
