TS BOND ANGLE DIHED IMPRP ELECT VDW BOUNDARY MISC KINETIC TOTAL TEMP POTENTIAL TOTAL3 TEMPAVG PRESSURE GPRESSURE VOLUME PRESSAVG GPRESSAVG
1005000 996.8908 2696.1845 1287.4525 169.4645 -97257.2750 6246.0513 0.0000 0.0000 17985.6928 -67875.5386 308.7961 -85861.2314 -67801.2420 308.7961 -606.3656 -580.6112 275305.1172 -606.3656 -580.6112
1012500 968.9332 2710.6532 1274.3089 177.6448 -97292.4959 6397.4082 0.0000 0.0000 17895.4044 -67868.1433 307.2459 -85763.5477 -67796.1377 309.2367 358.6336 386.4528 275305.1172 -5.4830 -5.4846
1020000 1003.5391 2763.9118 1274.8626 176.0673 -97426.0204 6283.4274 0.0000 0.0000 18056.1424 -67868.0698 310.0056 -85924.2122 -67796.5801 308.9045 -226.0237 -195.1101 275305.1172 -25.2184 -25.2167
1027500 973.2417 2761.7800 1307.3643 178.0831 -97245.7327 6175.3744 0.0000 0.0000 17978.2032 -67871.6859 308.6675 -85849.8891 -67795.4603 309.0363 22.5803 47.6775 275305.1172 -6.5956 -6.5968
1035000 965.7171 2718.9856 1263.9892 158.2571 -97544.8905 6419.1930 0.0000 0.0000 18150.6256 -67868.1229 311.6278 -86018.7485 -67792.5849 309.2029 222.2539 250.7712 275305.1172 -14.8265 -14.8247
1042500 1031.9026 2715.8261 1281.1202 177.2490 -97338.5229 6268.7281 0.0000 0.0000 17992.5687 -67871.1282 308.9141 -85863.6969 -67793.5593 309.2284 -320.9043 -296.4069 275305.1172 -21.1020 -21.1034
1050000 995.6744 2787.5984 1262.1399 170.0679 -97566.8168 6467.5976 0.0000 0.0000 18014.0993 -67869.6393 309.2838 -85883.7386 -67795.1477 309.1398 -289.9531 -263.2414 275305.1172 -36.8332 -36.8341
1057500 955.2167 2763.9581 1257.8724 185.5629 -97107.2083 6223.6641 0.0000 0.0000 17859.0769 -67861.8572 306.6222 -85720.9341 -67789.4170 309.0225 -206.6574 -180.0238 275305.1172 4.8111 4.8100
1065000 1015.6290 2709.6927 1311.0516 171.9914 -97484.9388 6392.0806 0.0000 0.0000 18019.5078 -67864.9855 309.3766 -85884.4934 -67791.0905 308.7164 -273.8211 -251.5433 275305.1172 8.0566 8.0590
1072500 1008.6762 2741.1121 1302.4368 165.3519 -97418.9373 6355.2444 0.0000 0.0000 17981.9732 -67864.1427 308.7322 -85846.1158 -67790.9076 308.7859 -250.8010 -221.9205 275305.1172 12.3041 12.3048
1080000 992.6167 2727.0490 1313.6550 184.1711 -97464.1459 6427.6949 0.0000 0.0000 17958.2286 -67860.7308 308.3245 -85818.9593 -67788.4199 309.1751 387.0482 414.5201 275305.1172 -0.7594 -0.7602
1087500 1058.4403 2726.4873 1274.7341 171.9430 -97553.2728 6468.8784 0.0000 0.0000 17988.8311 -67863.9586 308.8499 -85852.7896 -67791.1253 308.9123 -456.7861 -429.0233 275305.1172 -2.0060 -2.0053
1095000 998.7223 2657.3070 1264.2333 153.8278 -97425.6110 6505.1814 0.0000 0.0000 17984.5981 -67861.7411 308.7773 -85846.3392 -67789.3762 308.9079 87.2746 113.2312 275305.1172 -2.4645 -2.4646
1102500 1007.1291 2657.9720 1296.3474 165.2260 -97395.7655 6416.9847 0.0000 0.0000 17985.7008 -67866.4054 308.7962 -85852.1062 -67791.0052 308.9475 338.2043 367.1462 275305.1172 32.8216 32.8217
1110000 1019.7728 2765.9320 1272.7725 183.5722 -97242.2202 6236.8429 0.0000 0.0000 17905.5583 -67857.7696 307.4202 -85763.3279 -67786.2672 308.9326 -305.8281 -281.5226 275305.1172 -29.6078 -29.6089
1117500 979.6130 2738.7870 1302.6567 181.2403 -97360.9115 6384.9326 0.0000 0.0000 17910.1682 -67863.5138 307.4994 -85773.6820 -67788.0600 309.0627 -222.5481 -201.0519 275305.1172 -16.9988 -16.9981
1125000 957.9285 2742.2776 1277.7397 180.6362 -97296.6487 6309.2113 0.0000 0.0000 17971.0341 -67857.8215 308.5444 -85828.8556 -67785.2998 308.8322 -98.9604 -73.7402 275305.1172 -14.9732 -14.9734
1132500 981.5409 2738.5318 1263.9375 177.4606 -97260.3565 6217.5852 0.0000 0.0000 18021.5087 -67859.7917 309.4110 -85881.3004 -67785.1775 309.0239 -97.4442 -68.4274 275305.1172 -12.5992 -12.5979
1140000 1023.3413 2811.9409 1313.0403 166.7025 -97587.9510 6487.2296 0.0000 0.0000 17928.8915 -67856.8049 307.8208 -85785.6964 -67785.2455 309.1296 45.5429 67.6831 275305.1172 2.2013 2.1991
1147500 998.1617 2760.3418 1256.4762 179.4079 -97400.8316 6405.3136 0.0000 0.0000 17945.5889 -67855.5414 308.1075 -85801.1303 -67784.8521 308.7423 -350.1008 -324.5781 275305.1172 2.8643 2.8659
1155000 965.3938 2757.9093 1272.9701 175.2331 -97393.1094 6468.0288 0.0000 0.0000 17896.8279 -67856.7464 307.2703 -85753.5743 -67785.7781 309.0945 -410.4081 -386.0292 275305.1172 -17.1156 -17.1166
1162500 1015.9222 2737.5495 1274.0807 152.9767 -97622.0335 6581.4025 0.0000 0.0000 18004.6779 -67855.4239 309.1220 -85860.1018 -67782.6521 309.0736 47.6890 73.8254 275305.1172 -21.1291 -21.1282
1170000 942.7086 2733.9601 1283.7177 173.6829 -97341.5285 6379.1432 0.0000 0.0000 17973.1720 -67855.1439 308.5811 -85828.3159 -67783.4332 309.1137 -178.2704 -157.0622 275305.1172 3.2029 3.2015
1177500 988.2609 2686.2916 1304.6403 197.3874 -97375.9370 6346.7776 0.0000 0.0000 17997.2535 -67855.3257 308.9945 -85852.5793 -67782.2055 308.9885 106.1390 141.7283 275305.1172 -18.2068 -18.2060
1185000 973.3919 2675.7296 1274.6579 176.9638 -97194.3820 6139.5710 0.0000 0.0000 18098.5904 -67855.4775 310.7344 -85954.0679 -67781.1543 308.9724 -893.6917 -866.1601 275305.1172 -21.5529 -21.5531
1192500 1005.0422 2698.8743 1280.5648 187.7922 -97102.2801 6216.1512 0.0000 0.0000 17862.8391 -67851.0162 306.6868 -85713.8553 -67778.1859 308.8902 -107.7035 -86.0878 275305.1172 -17.1358 -17.1362
1200000 1028.3223 2735.4661 1300.9881 175.1935 -97501.3820 6380.6500 0.0000 0.0000 18022.8442 -67857.9178 309.4339 -85880.7620 -67782.2002 309.0176 -559.7240 -528.7580 275305.1172 -23.8542 -23.8525
1207500 1040.3595 2747.6879 1269.9416 179.9866 -96944.5155 5960.6428 0.0000 0.0000 17892.6258 -67853.2713 307.1982 -85745.8971 -67781.9223 308.9912 -19.9502 7.0677 275305.1172 -18.9884 -18.9893
1215000 1005.2595 2710.8691 1249.5887 177.5792 -97386.0155 6383.9856 0.0000 0.0000 17999.2494 -67859.4840 309.0288 -85858.7334 -67784.0096 308.8175 159.3510 190.1498 275305.1172 -27.3709 -27.3710
1222500 954.8746 2748.1802 1251.2623 168.4088 -97367.4663 6406.8827 0.0000 0.0000 17982.6519 -67855.2057 308.7438 -85837.8576 -67779.6526 309.1280 739.8182 764.7553 275305.1172 21.2129 21.2127
1230000 979.9043 2699.6708 1290.5810 158.5774 -96906.2697 6107.4194 0.0000 0.0000 17815.5678 -67854.5489 305.8752 -85670.1167 -67782.2283 308.5188 -596.6219 -567.5755 275305.1172 -23.6191 -23.6193
1237500 968.8205 2764.1869 1282.6172 178.1586 -97420.8135 6384.3869 0.0000 0.0000 17989.4914 -67853.1521 308.8613 -85842.6435 -67779.0623 309.1087 -116.4572 -94.9480 275305.1172 -9.1647 -9.1649
1245000 938.2999 2734.1412 1279.9015 181.6914 -97210.7335 6243.5618 0.0000 0.0000 17981.3207 -67851.8168 308.7210 -85833.1375 -67779.2226 309.0395 -185.6908 -154.4453 275305.1172 6.5754 6.5766
