TS BOND ANGLE DIHED IMPRP ELECT VDW BOUNDARY MISC KINETIC TOTAL TEMP POTENTIAL TOTAL3 TEMPAVG PRESSURE GPRESSURE VOLUME PRESSAVG GPRESSAVG
1005000 1018.6132 2763.1411 1294.8829 179.8976 -97317.9035 6225.2430 0.0000 0.0000 18177.6256 -67658.5001 312.0913 -85836.1257 -67583.1546 312.0913 -1.9083 20.6407 274533.2579 -1.9083 20.6407
1012500 1055.5159 2711.5873 1288.8646 168.0224 -97246.5469 6259.1640 0.0000 0.0000 18110.1718 -67653.2210 310.9332 -85763.3928 -67577.9993 310.8964 257.9434 286.2773 274533.2579 57.3026 57.3025
1020000 990.2155 2734.1664 1304.1950 184.4278 -97380.4599 6370.7656 0.0000 0.0000 18146.9289 -67649.7606 311.5643 -85796.6895 -67575.0768 310.9430 23.8981 52.5631 274533.2579 55.2630 55.2621
1027500 993.7329 2721.1248 1296.0914 171.8688 -96997.6483 6057.8258 0.0000 0.0000 18106.5248 -67650.4798 310.8706 -85757.0046 -67574.8219 310.7640 48.2801 74.4518 274533.2579 67.8924 67.8928
1035000 1018.9180 2735.7040 1272.8290 168.7259 -97157.9720 6227.2959 0.0000 0.0000 18084.3154 -67650.1837 310.4893 -85734.4991 -67576.6818 310.5819 347.2843 376.8785 274533.2579 60.4563 60.4562
1042500 961.7375 2784.8445 1289.9679 172.3864 -97248.3181 6372.8849 0.0000 0.0000 18016.9368 -67649.5602 309.3325 -85666.4969 -67576.2341 310.5865 539.5647 566.7131 274533.2579 75.8991 75.8990
1050000 960.4240 2719.5696 1247.5486 149.8247 -97222.7644 6264.4190 0.0000 0.0000 18228.1412 -67652.8373 312.9586 -85880.9785 -67577.3068 310.8893 539.8144 569.1314 274533.2579 58.5974 58.5973
1057500 986.6318 2694.6056 1282.9071 181.3035 -97142.3707 6295.2194 0.0000 0.0000 18050.2793 -67651.4240 309.9049 -85701.7033 -67576.1999 310.5608 216.9905 247.8165 274533.2579 79.2177 79.2186
1065000 1036.3675 2714.4574 1281.9094 190.2850 -97550.6493 6564.2220 0.0000 0.0000 18114.5837 -67648.8242 311.0090 -85763.4080 -67575.2342 310.6558 90.3433 119.4344 274533.2579 60.5735 60.5726
1072500 947.7230 2728.6522 1261.8111 172.6082 -97433.2636 6650.4803 0.0000 0.0000 18021.7082 -67650.2806 309.4144 -85671.9888 -67575.3767 310.4746 -274.2571 -243.8110 274533.2579 57.9762 57.9765
1080000 1014.8876 2761.9627 1238.1639 171.1044 -97042.5925 6230.4757 0.0000 0.0000 17979.9736 -67646.0247 308.6979 -85625.9983 -67572.4433 310.4172 -520.0508 -487.3772 274533.2579 74.8347 74.8354
1087500 974.9435 2692.8681 1264.0566 183.5988 -96968.8731 6093.8563 0.0000 0.0000 18113.4976 -67646.0521 310.9903 -85759.5497 -67573.5693 310.6007 272.7778 300.5945 274533.2579 55.9921 55.9906
1095000 993.6253 2759.6597 1315.7865 173.4499 -97026.2196 6086.2278 0.0000 0.0000 18048.5480 -67648.9225 309.8752 -85697.4705 -67572.3272 310.5726 -346.6392 -313.7948 274533.2579 68.4838 68.4855
1102500 982.1319 2729.5277 1276.3930 161.8456 -97063.6942 6162.9495 0.0000 0.0000 18106.0351 -67644.8114 310.8622 -85750.8465 -67570.8511 310.6617 -153.0532 -121.4939 274533.2579 61.2959 61.2959
1110000 1050.3187 2763.2237 1241.6048 170.7835 -97158.5721 6293.1366 0.0000 0.0000 17997.2410 -67642.2638 308.9943 -85639.5048 -67571.7809 310.4257 -341.7498 -316.2186 274533.2579 47.6477 47.6473
1117500 971.6864 2692.5838 1291.2940 168.8945 -97306.2857 6475.8318 0.0000 0.0000 18061.5057 -67644.4896 310.0977 -85705.9952 -67570.3132 310.5086 166.2625 203.7857 274533.2579 93.4988 93.4993
1125000 977.8878 2792.9636 1255.2310 180.7166 -97233.1231 6326.8285 0.0000 0.0000 18057.8771 -67641.6185 310.0354 -85699.4956 -67566.2442 310.3247 330.2816 357.2060 274533.2579 75.0811 75.0797
1132500 980.0361 2803.1122 1276.7290 170.2773 -97503.4603 6503.8444 0.0000 0.0000 18127.5525 -67641.9087 311.2316 -85769.4612 -67566.9750 310.7893 215.4101 245.9353 274533.2579 45.7964 45.7974
1140000 931.6804 2788.5496 1267.8566 156.3101 -97342.4944 6250.1947 0.0000 0.0000 18306.0692 -67641.8338 314.2966 -85947.9030 -67564.8617 310.8132 -32.9017 -8.2070 274533.2579 55.1515 55.1504
