TS BOND ANGLE DIHED IMPRP ELECT VDW BOUNDARY MISC KINETIC TOTAL TEMP POTENTIAL TOTAL3 TEMPAVG PRESSURE GPRESSURE VOLUME PRESSAVG GPRESSAVG
1005000 975.1969 2834.6714 1291.5580 188.6489 -97587.4078 6169.6252 0.0000 0.0000 18177.1264 -67950.5810 312.1627 -86127.7074 -67874.1191 312.1627 -105.5933 -74.8973 273888.8828 -105.5933 -74.8973
1012500 956.8122 2743.2217 1286.1828 178.4870 -97552.2038 6330.0074 0.0000 0.0000 18112.8456 -67944.6472 311.0587 -86057.4928 -67866.8095 309.7218 420.2355 449.2334 273888.8828 100.1735 100.1726
1020000 997.9824 2792.6694 1272.7063 168.4318 -97713.1816 6507.0020 0.0000 0.0000 18035.2150 -67939.1747 309.7256 -85974.3897 -67867.1994 309.8297 114.1391 145.8459 273888.8828 89.0027 89.0038
1027500 977.5497 2736.0036 1277.3284 155.7296 -97546.5409 6466.4750 0.0000 0.0000 17993.2686 -67940.1859 309.0052 -85933.4545 -67865.0377 310.0962 685.6995 717.4774 273888.8828 72.7364 72.7359
1035000 974.0112 2763.9735 1263.9811 175.2597 -97804.0579 6645.8699 0.0000 0.0000 18041.7401 -67939.2224 309.8376 -85980.9625 -67863.7506 309.8896 -118.2456 -95.1289 273888.8828 103.6293 103.6287
1042500 1004.6536 2774.8160 1282.2416 165.2407 -97678.6800 6512.6555 0.0000 0.0000 17998.3469 -67940.7256 309.0924 -85939.0725 -67865.0711 309.8032 38.2885 66.8846 273888.8828 103.2950 103.2942
1050000 1006.6128 2842.2129 1283.8490 164.6680 -97897.1344 6604.3096 0.0000 0.0000 18055.5593 -67939.9227 310.0749 -85995.4820 -67864.2362 310.0392 561.7810 590.7427 273888.8828 95.1777 95.1781
1057500 992.9725 2747.1091 1265.2504 168.8966 -97629.0704 6423.6531 0.0000 0.0000 18091.3288 -67939.8597 310.6892 -86031.1886 -67862.7110 310.3075 536.4802 561.0782 273888.8828 115.0186 115.0191
1065000 956.2707 2717.6993 1283.9937 165.8060 -97395.4324 6404.4900 0.0000 0.0000 17933.4128 -67933.7599 307.9773 -85867.1727 -67860.2725 310.0066 374.2880 407.5373 273888.8828 126.7167 126.7170
1072500 981.4132 2744.2265 1263.0904 166.3600 -97166.9793 6200.5402 0.0000 0.0000 17877.4815 -67933.8675 307.0167 -85811.3490 -67861.7263 309.8477 172.9347 200.2151 273888.8828 88.9416 88.9411
1080000 992.0254 2703.3257 1265.2509 160.9881 -97523.4990 6431.9668 0.0000 0.0000 18035.0761 -67934.8660 309.7232 -85969.9421 -67859.6838 309.9816 33.7149 62.4715 273888.8828 107.0775 107.0770
1087500 978.1531 2773.8301 1264.1604 177.3198 -97656.5690 6490.7622 0.0000 0.0000 18038.6105 -67933.7329 309.7839 -85972.3434 -67858.7737 310.1474 -73.4460 -43.2721 273888.8828 113.0329 113.0344
1095000 1036.8618 2804.1756 1291.3697 168.6686 -97557.6295 6268.8761 0.0000 0.0000 18054.7525 -67932.9253 310.0611 -85987.6778 -67858.1472 309.8791 -163.2873 -131.9707 273888.8828 99.7094 99.7090
1102500 991.2296 2762.6149 1252.7437 173.4409 -97423.7260 6372.2769 0.0000 0.0000 17939.8485 -67931.5715 308.0878 -85871.4200 -67860.3869 309.9583 332.6727 369.3751 273888.8828 104.2521 104.2528
1110000 956.8990 2745.2149 1276.5637 187.0167 -97081.1481 6042.8957 0.0000 0.0000 17942.2200 -67930.3381 308.1285 -85872.5581 -67857.9404 309.7283 897.0212 926.7583 273888.8828 106.7845 106.7832
1117500 991.9718 2793.3547 1234.3587 163.7667 -97298.4560 6199.2151 0.0000 0.0000 17979.5433 -67936.2458 308.7695 -85915.7891 -67860.7144 309.9234 -640.3792 -610.7710 273888.8828 106.4827 106.4822
