TS BOND ANGLE DIHED IMPRP ELECT VDW BOUNDARY MISC KINETIC TOTAL TEMP POTENTIAL TOTAL3 TEMPAVG PRESSURE GPRESSURE VOLUME PRESSAVG GPRESSAVG
1005000 986.2643 2776.5933 1276.6346 186.6910 -97316.1269 6138.2284 0.0000 0.0000 17924.8745 -68026.8408 307.7519 -85951.7153 -67952.5389 307.7519 11.9013 42.8412 274406.4359 11.9013 42.8412
1012500 931.3294 2729.9415 1299.6249 177.0763 -97553.1196 6380.4195 0.0000 0.0000 18013.6141 -68021.1139 309.2754 -86034.7280 -67948.1364 308.3958 852.6676 887.4987 274406.4359 72.6856 72.6855
1020000 991.3231 2750.2439 1274.1510 154.4145 -97429.0159 6258.0449 0.0000 0.0000 17980.5871 -68020.2513 308.7084 -86000.8385 -67947.1267 308.0812 -28.7095 -0.5839 274406.4359 85.7337 85.7332
1027500 948.3433 2671.9992 1282.3915 180.3192 -97422.3043 6402.6562 0.0000 0.0000 17919.1324 -68017.4625 307.6533 -85936.5949 -67945.5683 307.9861 195.4185 227.0320 274406.4359 78.5260 78.5267
1035000 994.6040 2665.5572 1281.7433 168.8619 -97422.6048 6282.5512 0.0000 0.0000 18009.4056 -68019.8817 309.2032 -86029.2873 -67943.5679 307.9008 -87.1609 -60.0849 274406.4359 83.2123 83.2118
1042500 1008.8556 2724.6629 1267.3397 144.9090 -97711.6733 6531.5579 0.0000 0.0000 18013.6840 -68020.6643 309.2766 -86034.3482 -67943.5024 308.3383 -170.0401 -137.1747 274406.4359 51.2201 51.2197
1050000 968.7967 2663.8539 1310.1360 171.8245 -97511.9740 6476.2310 0.0000 0.0000 17903.3673 -68017.7646 307.3826 -85921.1319 -67944.3449 308.2495 -531.1535 -497.6915 274406.4359 73.6095 73.6110
1057500 988.3259 2740.9662 1310.1280 171.0943 -97618.2415 6535.0675 0.0000 0.0000 17858.3699 -68014.2896 306.6100 -85872.6595 -67939.3587 308.1654 61.1334 85.7952 274406.4359 75.9117 75.9106
1065000 946.3697 2826.2058 1285.0463 172.1391 -97821.1765 6589.3542 0.0000 0.0000 17988.8409 -68013.2204 308.8501 -86002.0614 -67940.5769 308.3575 339.8129 375.7118 274406.4359 57.9779 57.9782
1072500 941.2790 2712.5562 1285.7235 177.1989 -97280.3394 6276.6490 0.0000 0.0000 17874.9456 -68011.9873 306.8946 -85886.9329 -67941.3308 308.2445 45.5913 77.8845 274406.4359 70.5413 70.5419
