TS BOND ANGLE DIHED IMPRP ELECT VDW BOUNDARY MISC KINETIC TOTAL TEMP POTENTIAL TOTAL3 TEMPAVG PRESSURE GPRESSURE VOLUME PRESSAVG GPRESSAVG
1005000 1028.5805 2751.2727 1238.7878 170.4619 -97708.2322 6394.5368 0.0000 0.0000 18091.8404 -68032.7520 310.6980 -86124.5925 -67957.5990 310.6980 54.5584 83.7242 274743.1930 54.5584 83.7242
1012500 999.8574 2802.0053 1288.2816 181.4947 -97471.6714 6315.6892 0.0000 0.0000 17860.8654 -68023.4778 306.7314 -85884.3431 -67951.1155 308.6055 -185.8467 -157.6751 274743.1930 10.3295 10.3304
1020000 999.5982 2683.2594 1245.6247 185.6147 -97257.2415 6267.9386 0.0000 0.0000 17850.0349 -68025.1711 306.5454 -85875.2060 -67950.0211 308.5108 849.4110 880.5873 274743.1930 1.5228 1.5230
1027500 946.3293 2780.2292 1320.9476 183.5551 -97591.5525 6284.7342 0.0000 0.0000 18053.1911 -68022.5659 310.0343 -86075.7570 -67949.4183 308.5840 -115.7483 -84.0311 274743.1930 17.2202 17.2194
1035000 990.0002 2751.3704 1288.1985 164.5401 -97617.5587 6436.8277 0.0000 0.0000 17966.1662 -68020.4556 308.5398 -85986.6218 -67948.2627 308.9046 81.7422 112.6137 274743.1930 13.4000 13.4006
1042500 939.4811 2764.9672 1302.5826 166.2453 -97554.2281 6343.8744 0.0000 0.0000 18014.8627 -68022.2148 309.3760 -86037.0776 -67947.6730 308.4083 435.1062 461.6493 274743.1930 -9.4799 -9.4807
1050000 994.3783 2726.6659 1308.7301 163.6829 -97635.1129 6560.2524 0.0000 0.0000 17859.3848 -68022.0185 306.7060 -85881.4032 -67948.7346 308.6629 478.1899 506.7197 274743.1930 -23.1216 -23.1214
1057500 1003.8048 2726.3941 1289.8145 173.3037 -97441.6009 6219.5860 0.0000 0.0000 18009.4092 -68019.2887 309.2824 -86028.6979 -67946.6311 308.7366 100.3712 123.8805 274743.1930 11.2772 11.2766
1065000 1012.4480 2777.1901 1270.0629 184.8014 -97511.9074 6393.0372 0.0000 0.0000 17853.7609 -68020.6069 306.6094 -85874.3678 -67946.9169 308.6523 -400.8117 -369.3658 274743.1930 19.1626 19.1643
1072500 1012.9527 2718.9668 1261.1607 159.1062 -97486.4995 6363.0769 0.0000 0.0000 17944.0687 -68027.1675 308.1603 -85971.2363 -67949.1917 308.7444 -429.7614 -397.2140 274743.1930 34.0909 34.0896
1080000 987.3233 2702.3141 1299.9519 186.8258 -97421.6449 6382.5634 0.0000 0.0000 17845.8811 -68016.7853 306.4741 -85862.6664 -67944.2019 308.8053 677.7392 712.9899 274743.1930 -3.8809 -3.8803
1087500 991.7479 2795.8844 1272.2489 156.8621 -97488.8616 6223.2203 0.0000 0.0000 18032.4456 -68016.4525 309.6780 -86048.8981 -67944.6209 308.5708 -169.2328 -140.7737 274743.1930 -9.1401 -9.1408
1095000 1036.8228 2767.4954 1269.0723 171.4866 -97736.6352 6452.0561 0.0000 0.0000 18020.5981 -68019.1040 309.4745 -86039.7021 -67945.1870 308.7473 -220.5122 -195.2133 274743.1930 -1.5560 -1.5551
1102500 993.1857 2670.0223 1296.8909 169.1245 -97659.9611 6382.5831 0.0000 0.0000 18131.9368 -68016.2176 311.3866 -86148.1544 -67941.9103 308.8156 -487.0071 -455.5709 274743.1930 17.2933 17.2941
1110000 953.9522 2811.3593 1238.1961 172.7777 -97319.9625 6220.4701 0.0000 0.0000 17911.9138 -68011.2934 307.6081 -85923.2071 -67939.6618 308.8165 120.8931 147.1601 274743.1930 34.2151 34.2144
1117500 969.5856 2733.3981 1311.5732 166.2947 -97446.8156 6186.6449 0.0000 0.0000 18061.5628 -68017.7564 310.1780 -86079.3191 -67940.7275 308.9358 35.7688 63.0039 274743.1930 -10.8581 -10.8581
1125000 977.7973 2726.5265 1298.3454 181.2111 -97598.8520 6329.4048 0.0000 0.0000 18074.8646 -68010.7024 310.4065 -86085.5670 -67937.3986 308.6593 -185.6401 -156.4283 274743.1930 -0.4061 -0.4065
1132500 963.4305 2707.2321 1265.2855 176.2365 -97342.9937 6288.4546 0.0000 0.0000 17929.9285 -68012.4260 307.9174 -85942.3546 -67936.8927 308.5479 -187.0779 -154.2443 274743.1930 35.8716 35.8721
1140000 949.4942 2693.9119 1283.7390 168.3439 -97417.7344 6262.1522 0.0000 0.0000 18047.5263 -68012.5669 309.9370 -86060.0932 -67937.7275 308.7898 325.9717 356.7503 274743.1930 19.3448 19.3445
1147500 982.3252 2701.6678 1291.9367 170.4558 -97642.1449 6596.5060 0.0000 0.0000 17890.5581 -68008.6954 307.2413 -85899.2534 -67934.5196 308.9538 625.6307 660.2082 274743.1930 20.5242 20.5252
1155000 978.5864 2697.1872 1279.3133 179.1746 -97470.5558 6230.6037 0.0000 0.0000 18093.6569 -68012.0337 310.7292 -86105.6906 -67934.5491 308.7106 -481.8402 -453.0164 274743.1930 37.2755 37.2751
1162500 1028.3350 2746.1650 1305.4060 171.0516 -97455.5598 6200.9171 0.0000 0.0000 17997.4266 -68006.2587 309.0766 -86003.6853 -67932.0428 309.0588 -366.3033 -340.5341 274743.1930 18.2560 18.2558
1170000 940.0168 2700.5298 1267.4548 168.8568 -97602.5794 6493.2961 0.0000 0.0000 18026.8584 -68005.5667 309.5820 -86032.4250 -67930.3931 308.8336 729.3258 756.9024 274743.1930 1.6347 1.6340
1177500 988.4337 2724.0780 1263.1452 148.9054 -97360.9145 6204.8962 0.0000 0.0000 18025.9484 -68005.5076 309.5664 -86031.4560 -67929.4104 308.8491 206.8746 237.3125 274743.1930 -2.5581 -2.5573
1185000 991.7986 2713.5226 1290.7839 181.3831 -97648.2088 6496.3980 0.0000 0.0000 17971.6340 -68002.6886 308.6337 -85974.3225 -67930.7482 308.9901 -22.1844 8.3475 274743.1930 27.6816 27.6816
1192500 1008.1297 2758.3174 1274.1593 175.4861 -97587.5713 6337.5064 0.0000 0.0000 18028.8579 -68005.1145 309.6164 -86033.9724 -67929.6698 308.7590 -389.1200 -358.8100 274743.1930 -13.9632 -13.9633
1200000 960.2348 2708.2675 1276.5122 162.9030 -97102.6741 6096.9214 0.0000 0.0000 17895.2362 -68002.5990 307.3216 -85897.8352 -67927.9057 309.0068 55.5075 91.5966 274743.1930 -0.8566 -0.8563
1207500 1011.9306 2809.0747 1275.5207 160.7600 -97503.0024 6408.2863 0.0000 0.0000 17838.6412 -67998.7890 306.3497 -85837.4302 -67925.7812 309.1280 -765.6067 -738.9658 274743.1930 31.6399 31.6387
1215000 999.7826 2768.7797 1266.3929 168.2319 -97566.1758 6318.5608 0.0000 0.0000 18044.4043 -68000.0237 309.8834 -86044.4280 -67925.0651 309.1340 81.8828 110.7420 274743.1930 37.6179 37.6183
1222500 1042.0398 2715.3851 1255.7320 176.1185 -97170.9143 6172.3708 0.0000 0.0000 17813.2050 -67996.0632 305.9129 -85809.2682 -67922.9034 308.6781 -265.6245 -235.4967 274743.1930 28.9865 28.9876
1230000 990.7243 2732.1573 1253.0167 156.8100 -97250.2052 6248.6896 0.0000 0.0000 17870.3295 -67998.4778 306.8939 -85868.8074 -67923.5085 308.8653 268.2748 300.3155 274743.1930 -18.3475 -18.3488
1237500 994.3170 2802.9141 1281.6744 162.2322 -97524.1227 6392.5387 0.0000 0.0000 17897.5129 -67992.9333 307.3607 -85890.4462 -67921.2730 309.1728 130.7200 153.1373 274743.1930 14.2624 14.2615
1245000 1023.9085 2752.8186 1273.5563 167.9290 -97682.8702 6459.4136 0.0000 0.0000 18011.2041 -67994.0402 309.3132 -86005.2443 -67923.3067 308.9202 655.2165 683.6129 274743.1930 21.5198 21.5215
1252500 999.7201 2674.7695 1272.1524 171.9865 -97443.6451 6272.4143 0.0000 0.0000 18057.5745 -67995.0279 310.1095 -86052.6023 -67922.2503 308.7008 29.7603 56.7197 274743.1930 -9.8457 -9.8464
1260000 982.1894 2735.2514 1298.3460 180.9832 -97542.2540 6316.5205 0.0000 0.0000 18034.1890 -67994.7745 309.7079 -86028.9635 -67920.7118 308.7391 74.6424 111.6134 274743.1930 23.7291 23.7311
1267500 980.2450 2790.4908 1278.3947 173.8690 -97515.5568 6302.1385 0.0000 0.0000 17994.9767 -67995.4421 309.0345 -85990.4188 -67924.3684 308.7210 -185.5493 -157.4803 274743.1930 0.9327 0.9309
1275000 936.5852 2793.6650 1271.2757 178.3336 -97435.1398 6322.3801 0.0000 0.0000 17941.6401 -67991.2601 308.1186 -85932.9002 -67918.4378 308.8957 -199.0746 -174.5611 274743.1930 19.5504 19.5495
1282500 966.3696 2742.3326 1278.6168 163.0025 -97418.8399 6298.8273 0.0000 0.0000 17976.3227 -67993.3684 308.7142 -85969.6911 -67919.9163 308.8108 -603.9063 -573.7258 274743.1930 43.7631 43.7651
1290000 967.7475 2714.4209 1270.5304 176.4058 -97389.4014 6274.9411 0.0000 0.0000 17993.5154 -67991.8404 309.0094 -85985.3558 -67918.2711 308.7073 229.1887 253.9055 274743.1930 15.1303 15.1284
1297500 969.7357 2695.5825 1242.3862 172.6286 -97438.5260 6327.5457 0.0000 0.0000 18043.7545 -67986.8929 309.8722 -86030.6473 -67914.4317 308.8659 97.7878 120.1298 274743.1930 41.2633 41.2621
1305000 990.8984 2674.6380 1289.3709 166.9673 -97520.3028 6418.0025 0.0000 0.0000 17996.0836 -67984.3422 309.0535 -85980.4257 -67911.1110 308.7966 -184.3643 -151.3158 274743.1930 36.6694 36.6721
1312500 1003.8207 2779.6776 1305.6650 179.8744 -97397.7840 6108.6058 0.0000 0.0000 18030.7589 -67989.3816 309.6490 -86020.1405 -67914.9204 309.0908 -395.5779 -368.7955 274743.1930 49.9077 49.9068
