TS BOND ANGLE DIHED IMPRP ELECT VDW BOUNDARY MISC KINETIC TOTAL TEMP POTENTIAL TOTAL3 TEMPAVG PRESSURE GPRESSURE VOLUME PRESSAVG GPRESSAVG
1005000 963.1998 2731.2062 1255.5637 154.0279 -97139.5912 6222.2302 0.0000 0.0000 17870.2796 -67943.0839 306.8931 -85813.3635 -67868.7007 306.8931 -614.8450 -588.6167 274833.5910 -614.8450 -588.6167
1012500 1003.8614 2722.0363 1291.8496 177.9686 -97236.5999 6171.8871 0.0000 0.0000 17933.4858 -67935.5111 307.9785 -85868.9968 -67860.9120 309.3573 -677.1026 -651.5398 274833.5910 -14.7170 -14.7169
1020000 1011.7657 2796.7020 1253.6605 172.3245 -97409.1800 6280.9427 0.0000 0.0000 17960.5930 -67933.1917 308.4440 -85893.7847 -67861.9907 309.3444 -270.2016 -238.3560 274833.5910 29.9623 29.9632
1027500 931.4417 2754.3175 1291.9958 177.3761 -97492.6090 6274.9217 0.0000 0.0000 18125.6096 -67936.9467 311.2779 -86062.5562 -67860.4688 309.1116 57.6100 91.8621 274833.5910 -16.4591 -16.4572
1035000 997.0033 2735.6256 1273.0167 166.3953 -97475.3530 6425.5958 0.0000 0.0000 17945.1461 -67932.5703 308.1788 -85877.7164 -67855.3433 309.3049 93.2423 117.0999 274833.5910 8.6814 8.6797
1042500 1023.9472 2764.0040 1260.9682 169.7642 -97413.6369 6174.8007 0.0000 0.0000 18091.2681 -67928.8846 310.6882 -86020.1527 -67852.2755 308.9884 -461.7898 -433.9722 274833.5910 -3.3805 -3.3792
1050000 957.6892 2765.6924 1262.6705 168.4926 -97370.3333 6306.6207 0.0000 0.0000 17980.2594 -67928.9085 308.7818 -85909.1679 -67854.4409 309.4870 107.8462 139.6238 274833.5910 -22.4760 -22.4772
1057500 960.3347 2774.7749 1271.3333 176.0766 -97364.5465 6262.2528 0.0000 0.0000 17994.2992 -67925.4749 309.0229 -85919.7742 -67853.5553 309.2244 -225.6527 -197.8841 274833.5910 25.0657 25.0671
1065000 998.3100 2766.5193 1256.5039 163.7475 -97261.2668 6120.3000 0.0000 0.0000 18030.2404 -67925.6457 309.6401 -85955.8861 -67852.3720 309.0366 -30.2646 -1.6069 274833.5910 9.8658 9.8644
1072500 941.6450 2733.0729 1263.9048 157.9517 -97691.8144 6591.7756 0.0000 0.0000 18080.5693 -67922.8952 310.5044 -86003.4645 -67851.3856 309.3617 222.0253 250.8954 274833.5910 5.8166 5.8166
1080000 1001.2751 2790.2530 1259.3141 161.9254 -97797.2368 6612.4518 0.0000 0.0000 18045.5082 -67926.5092 309.9023 -85972.0174 -67850.3245 309.2182 500.1372 531.8186 274833.5910 8.4641 8.4642
1087500 971.4272 2764.6370 1276.8016 163.8538 -97641.8774 6452.8476 0.0000 0.0000 18089.6307 -67922.6794 310.6601 -86012.3101 -67848.8689 309.3916 343.1281 369.6706 274833.5910 17.6341 17.6339
1095000 998.9792 2828.7826 1270.9297 160.1822 -97420.5600 6260.6020 0.0000 0.0000 17978.7755 -67922.3088 308.7563 -85901.0843 -67848.5315 309.4259 -11.6077 11.1832 274833.5910 18.7987 18.7995
1102500 957.9140 2705.7668 1274.5837 170.1557 -97529.1508 6352.2290 0.0000 0.0000 18141.7815 -67926.7200 311.5557 -86068.5015 -67849.9930 309.3186 -68.3072 -38.2645 274833.5910 26.3767 26.3762
1110000 930.9283 2669.7179 1242.9122 161.4753 -97290.1803 6385.2798 0.0000 0.0000 17976.4655 -67923.4013 308.7166 -85899.8668 -67847.8614 308.9957 -206.2982 -178.1459 274833.5910 13.4302 13.4297
1117500 973.2697 2711.8815 1263.3390 163.8377 -96927.1684 6164.1025 0.0000 0.0000 17730.8736 -67919.8643 304.4990 -85650.7379 -67847.1634 309.1582 -211.7097 -181.0922 274833.5910 37.8164 37.8171
1125000 984.1616 2812.3632 1244.3909 162.6748 -97354.2183 6164.7936 0.0000 0.0000 18068.1410 -67917.6933 310.2910 -85985.8342 -67843.9144 309.1721 -301.8609 -278.8596 274833.5910 10.9614 10.9600
1132500 971.1642 2817.6595 1272.6486 158.0649 -97399.7572 6224.6545 0.0000 0.0000 18038.1480 -67917.4175 309.7759 -85955.5655 -67844.6507 309.2388 -293.4956 -261.1243 274833.5910 10.2072 10.2093
