TS BOND ANGLE DIHED IMPRP ELECT VDW BOUNDARY MISC KINETIC TOTAL TEMP POTENTIAL TOTAL3 TEMPAVG PRESSURE GPRESSURE VOLUME PRESSAVG GPRESSAVG
1005000 966.7232 2815.5476 1295.7908 165.4691 -97281.0987 6134.7588 0.0000 0.0000 17917.8576 -67984.9514 307.7101 -85902.8090 -67909.8042 307.7101 -399.2000 -379.1466 274059.7448 -399.2000 -379.1466
1012500 1018.1218 2783.8856 1316.6484 159.6628 -97512.6507 6306.4867 0.0000 0.0000 17951.4531 -67976.3922 308.2871 -85927.8453 -67902.6315 309.1663 -28.2445 3.2329 274059.7448 95.1084 95.1086
1020000 988.3165 2743.5582 1321.4298 173.3685 -97648.4736 6521.1371 0.0000 0.0000 17922.7634 -67977.9001 307.7944 -85900.6635 -67904.2379 309.0765 694.7999 726.1794 274059.7448 89.1502 89.1499
1027500 970.2663 2744.2119 1302.3368 176.5945 -97534.2665 6313.1311 0.0000 0.0000 18050.4742 -67977.2518 309.9876 -86027.7260 -67901.5147 309.1686 -231.5313 -200.7589 274059.7448 54.4321 54.4339
1035000 1012.2767 2766.5937 1321.6450 174.4903 -97572.2800 6342.7057 0.0000 0.0000 17983.3319 -67971.2368 308.8345 -85954.5687 -67900.6515 308.7882 282.6104 306.2248 274059.7448 65.0997 65.0994
1042500 994.8553 2740.0821 1279.3567 173.7899 -97565.7086 6450.1724 0.0000 0.0000 17952.0821 -67975.3700 308.2979 -85927.4521 -67902.0582 308.8381 -74.0496 -44.2676 274059.7448 106.1477 106.1464
1050000 978.2679 2732.6296 1303.9170 177.7966 -97562.7381 6360.6565 0.0000 0.0000 18036.4002 -67973.0704 309.7459 -86009.4706 -67898.1534 308.9765 76.3634 101.8093 274059.7448 106.6692 106.6688
1057500 986.3999 2739.4480 1297.9554 175.4854 -97517.5276 6260.2906 0.0000 0.0000 18083.2581 -67974.6902 310.5506 -86057.9483 -67899.6106 309.2480 277.8055 305.5836 274059.7448 53.3736 53.3748
1065000 945.5138 2688.1998 1295.2391 180.5473 -97236.3405 6208.9641 0.0000 0.0000 17944.8058 -67973.0708 308.1729 -85917.8766 -67898.2785 309.1847 175.1357 201.6153 274059.7448 103.2753 103.2741
1072500 997.8109 2701.9727 1314.7678 150.3037 -97473.8786 6278.2170 0.0000 0.0000 18053.9560 -67976.8506 310.0474 -86030.8066 -67900.6194 309.0338 -56.8363 -31.4805 274059.7448 64.5836 64.5844
1080000 1004.0802 2787.4484 1291.1508 162.8371 -97861.8377 6471.8417 0.0000 0.0000 18171.1188 -67973.3607 312.0595 -86144.4794 -67900.0370 309.2664 151.7091 180.4973 274059.7448 91.1073 91.1085
1087500 1026.1278 2838.2964 1316.3429 160.0503 -97461.8901 6301.5284 0.0000 0.0000 17847.3217 -67972.2225 306.4988 -85819.5442 -67897.6795 309.0645 -15.4966 11.2007 274059.7448 99.1839 99.1840
1095000 962.1758 2773.8005 1297.0548 154.9597 -97673.3969 6427.4797 0.0000 0.0000 18083.5994 -67974.3270 310.5565 -86057.9264 -67898.2302 308.9149 -417.7613 -382.1731 274059.7448 75.3833 75.3822
1102500 1006.0700 2770.2073 1260.9792 169.1572 -97404.3276 6257.6245 0.0000 0.0000 17974.4995 -67965.7899 308.6829 -85940.2894 -67895.2334 309.1809 30.1887 54.0010 274059.7448 39.5654 39.5652
1110000 1006.7253 2696.5189 1316.0805 173.9992 -97460.3619 6288.7937 0.0000 0.0000 18007.1052 -67971.1391 309.2428 -85978.2443 -67895.9457 308.9117 88.8206 118.1194 274059.7448 86.3559 86.3562
1117500 1017.9732 2753.3071 1265.6475 156.7421 -97541.9464 6371.0238 0.0000 0.0000 18007.9823 -67969.2704 309.2579 -85977.2526 -67894.9235 309.2402 -171.9935 -142.4690 274059.7448 86.7658 86.7655
1125000 984.5443 2723.6436 1278.5491 171.7322 -97650.7725 6456.2127 0.0000 0.0000 18067.4721 -67968.6185 310.2795 -86036.0906 -67895.7001 309.2318 274.2133 303.2917 274059.7448 90.1143 90.1131
1132500 974.8080 2763.1502 1303.5823 185.3131 -97476.0953 6329.2469 0.0000 0.0000 17952.4062 -67967.5886 308.3034 -85919.9949 -67893.9216 309.1026 487.1980 510.4145 274059.7448 86.0123 86.0129
1140000 995.4666 2737.3191 1263.2221 161.6271 -97370.0862 6187.8924 0.0000 0.0000 18053.2126 -67971.3464 310.0346 -86024.5590 -67894.7522 309.1682 -411.5915 -375.3384 274059.7448 43.8755 43.8778
1147500 994.2882 2650.5527 1282.0848 173.7819 -97288.2006 6173.4390 0.0000 0.0000 18046.3015 -67967.7525 309.9159 -86014.0539 -67890.1686 308.8434 359.4842 388.8781 274059.7448 38.6028 38.6011
1155000 1018.4189 2650.2047 1256.2896 167.3814 -97592.0159 6430.2169 0.0000 0.0000 18103.9561 -67965.5483 310.9061 -86069.5044 -67890.1662 308.9053 -194.5914 -158.3028 274059.7448 72.6604 72.6620
1162500 987.9141 2776.9236 1279.2728 174.9310 -97494.4690 6386.0581 0.0000 0.0000 17927.8548 -67961.5147 307.8818 -85889.3695 -67888.7226 309.4793 176.7636 208.2456 274059.7448 111.3298 111.3291
1170000 980.7465 2714.4951 1313.0650 170.0380 -97286.0130 6076.9671 0.0000 0.0000 18067.6452 -67963.0561 310.2825 -86030.7013 -67889.7554 309.2823 -412.9186 -386.9602 274059.7448 85.3921 85.3897
1177500 1001.4634 2821.3414 1279.9541 170.4675 -97275.1851 6065.1294 0.0000 0.0000 17978.0672 -67958.7621 308.7441 -85936.8293 -67887.3520 309.0151 332.0548 358.4820 274059.7448 91.0546 91.0563
1185000 1006.3954 2699.7626 1265.1007 153.9480 -97542.4153 6365.0449 0.0000 0.0000 18090.5065 -67961.6572 310.6751 -86052.1636 -67885.8298 309.1982 537.6519 565.4830 274059.7448 89.6873 89.6863
1192500 987.5833 2717.1980 1262.2529 162.0960 -97242.6759 6335.8558 0.0000 0.0000 17816.0941 -67961.5957 305.9625 -85777.6899 -67886.3928 308.8976 528.2627 563.7084 274059.7448 126.2403 126.2424
1200000 1005.5493 2709.6406 1310.2774 161.6745 -97532.9141 6341.6527 0.0000 0.0000 18044.4741 -67959.6454 309.8846 -86004.1195 -67885.0190 309.1736 -678.7926 -649.4490 274059.7448 57.5074 57.5060
1207500 962.7395 2723.0136 1308.5346 157.7890 -97651.7008 6550.4859 0.0000 0.0000 17991.5590 -67957.5793 308.9758 -85949.1383 -67884.9029 309.2437 321.1679 347.5408 274059.7448 100.7134 100.7131
1215000 971.6191 2748.4025 1270.8507 162.3014 -97332.0730 6195.0157 0.0000 0.0000 18027.1037 -67956.7799 309.5863 -85983.8837 -67883.1503 309.2044 113.4929 138.3998 274059.7448 87.3548 87.3562
1222500 968.3082 2733.6519 1291.0746 185.2944 -97216.5677 6131.0726 0.0000 0.0000 17952.8468 -67954.3194 308.3110 -85907.1662 -67881.6673 309.3012 57.3276 85.7546 274059.7448 101.3463 101.3455
1230000 977.6864 2744.3684 1287.0590 182.3168 -97300.8552 6313.9134 0.0000 0.0000 17844.5635 -67950.9478 306.4514 -85795.5112 -67879.9662 309.1916 -289.3248 -259.7024 274059.7448 80.9542 80.9549
1237500 1025.3554 2681.8381 1276.6123 163.1633 -97487.6169 6329.3152 0.0000 0.0000 18059.4898 -67951.8427 310.1424 -86011.3326 -67879.1950 309.2522 10.3107 38.4783 274059.7448 109.9460 109.9447
