1005000 698.262
1012500 580.364
1020000 497.23
1027500 464.087
1035000 574.107
1042500 475.435
1050000 437.672
1057500 513.2
1065000 393.6
1072500 621.982
1080000 469.844
1087500 552.738
1095000 420.23
1102500 551.405
1110000 458.753
1117500 437.63
1125000 452.624
1132500 426.173
1140000 447.056
1147500 474.793
1155000 296.06
1162500 440.279
1170000 417.845
1177500 444.975
1185000 430.779
1192500 254.91
1200000 385.279
1207500 432.314
1215000 433.679
1222500 484.143
1230000 304.858
1237500 361.971
1245000 407.669
1252500 487.265
1260000 473.602
1267500 476.818
1275000 428.44
1282500 490.743
1290000 451.794
1297500 370.423
1305000 496.975
1312500 485.057
1320000 385.819
1327500 312.335
1335000 429.257
1342500 339.236
1350000 261.524
1357500 445.972
1365000 422.417
1372500 321.862
1380000 244.883
1387500 316.757
1395000 441.419
1402500 342.447
1410000 351.94
1417500 343.712
1425000 188.363
1432500 287.331
1440000 378.523
1447500 222.614
1455000 448.002
1462500 301.129
1470000 279.806
1477500 380.555
1485000 300.748
1492500 341.57
1500000 359.891
1507500 406.625
1515000 417.187
1522500 435.751
1530000 394.19
1537500 357.576
1545000 466.176
1552500 324.465
1560000 454.275
1567500 332.817
1575000 474.025
1582500 628.875
1590000 624.836
1597500 564.196
1605000 556.525
1612500 518.765
1620000 484.061
1627500 439.72
1635000 495.586
1642500 507.93
1650000 425.454
1657500 411.901
1665000 561.595
1672500 384.101
1680000 477.204
1687500 505.746
1695000 527.007
1702500 418.178
1710000 561.824
1717500 361.307
1725000 346.642
1732500 517.823
1740000 607.828
1747500 432.173
1755000 464.675
1762500 572.804
1770000 453.434
1777500 333.79
1785000 470.431
1792500 528.552
1800000 499.149
1807500 602.03
1815000 583.415
1822500 475.908
1830000 509.294
1837500 513.402
1845000 460.56
1852500 553.104
1860000 494.862
1867500 621.5
1875000 406.479
1882500 614.638
1890000 650.596
1897500 580.298
1905000 498.926
1912500 549.54
1920000 538.971
1927500 495.227
1935000 497.669
1942500 548.798
1950000 604.696
1957500 469.825
1965000 383.576
1972500 507.634
1980000 641.6
1987500 478.425
1995000 583.871
2002500 425.01
2010000 460.361
2017500 404.582
2025000 416.234
2032500 413.923
2040000 349.243
2047500 337.633
2055000 356.391
2062500 478.42
2070000 385.982
2077500 491.685
2085000 537.987
2092500 273.52
2100000 663.342
2107500 370.793
2115000 500.406
2122500 377.414
2130000 394.784
2137500 360.506
2145000 321.952
2152500 258.099
2160000 255.6
2167500 519.835
2175000 455.126
2182500 316.79
2190000 270.713
2197500 219.526
2205000 278.393
2212500 420.46
2220000 470.536
2227500 523.999
2235000 484.574
2242500 382.307
2250000 498.923
2257500 598.348
2265000 623.331
2272500 640.991
2280000 627.656
2287500 544.022
2295000 556.398
2302500 546.579
2310000 536.642
2317500 538.896
2325000 494.392
2332500 653.778
2340000 632.762
2347500 670.683
2355000 710.209
2362500 687.33
2370000 434.816
2377500 549.2
2385000 665.59
2392500 501.139
2400000 664.252
2407500 639.021
2415000 715.058
2422500 617.682
2430000 651.271
2437500 704.714
2445000 729.139
2452500 639.967
2460000 694.734
2467500 701.716
2475000 673.331
2482500 683.771
2490000 804.887
2497500 589.106
2505000 760.182
2512500 691.841
2520000 566.022
2527500 628.895
2535000 611.909
2542500 692.069
2550000 659.016
2557500 702.845
2565000 684.184
2572500 624.209
2580000 696.321
2587500 647.464
2595000 682.689
2602500 617.914
2610000 746.874
2617500 768.851
2625000 478.184
2632500 709.151
2640000 714.905
2647500 588.035
2655000 645.677
2662500 588.162
2670000 500.938
2677500 680.093
2685000 691.159
2692500 568.32
2700000 311.323
2707500 405.004
2715000 382.58
2722500 445.875
2730000 451.5
2737500 397.192
2745000 367.616
2752500 163.043
2760000 411.714
2767500 445.326
2775000 390.403
2782500 361.724
2790000 336.464
2797500 353.368
2805000 287.682
2812500 350.47
2820000 294.673
2827500 213.543
2835000 203.055
2842500 154.974
2850000 154.653
2857500 112.808
2865000 193.096
2872500 185.876
2880000 147.077
2887500 119.111
2895000 31.5286
2902500 168.192
2910000 267.008
2917500 227.621
2925000 412.523
2932500 391.767
2940000 263.923
2947500 230.187
2955000 200.171
2962500 289.913
2970000 172.333
2977500 269.227
2985000 215.862
2992500 136.952
3000000 281.852
3007500 148.498
3015000 229.166
3022500 191.663
3030000 294.285
3037500 137.412
3045000 178.332
3052500 238.578
3060000 198.674
3067500 205.888
3075000 224.9
3082500 291.046
3090000 233.006
3097500 237.994
3105000 123.573
3112500 241.392
3120000 230.713
3127500 217.378
3135000 183.693
3142500 133.89
3150000 290.4
3157500 228.094
3165000 53.2973
3172500 209.281
3180000 125.05
3187500 19.5812
3195000 230.759
3202500 105.717
3210000 121.176
3217500 -40.5809
3225000 97.5172
3232500 162.2
3240000 227.557
3247500 166.673
3255000 241.373
3262500 225.903
3270000 291.567
3277500 162.551
3285000 141.287
3292500 224.242
3300000 242.221
3307500 298.472
3315000 111.9
3322500 22.013
3330000 -78.135
3337500 -101.309
3345000 -119.917
3352500 73.678
3360000 223.068
3367500 190.164
3375000 215.306
3382500 109.835
3390000 277.673
3397500 252.426
3405000 287.945
3412500 283.422
3420000 223.917
3427500 299.879
3435000 381.27
3442500 323.518
3450000 207.217
3457500 272.472
3465000 417.628
3472500 136.039
3480000 270.905
3487500 501.699
3495000 301.429
3502500 202.098
3510000 334.447
3517500 198.524
3525000 303.706
3532500 300.415
3540000 190.233
3547500 247.262
3555000 89.6157
3562500 236.028
3570000 59.2105
3577500 150.525
3585000 161.871
3592500 166.681
3600000 197.429
3607500 81.0025
3615000 319.04
3622500 329.254
3630000 139.714
3637500 152.375
3645000 393.811
3652500 295.603
3660000 253.054
3667500 113.693
3675000 38.0815
3682500 206.315
3690000 87.3245
3697500 179.152
3705000 229.425
3712500 46.4173
3720000 39.0458
