TS BOND ANGLE DIHED IMPRP ELECT VDW BOUNDARY MISC KINETIC TOTAL TEMP POTENTIAL TOTAL3 TEMPAVG PRESSURE GPRESSURE VOLUME PRESSAVG GPRESSAVG
1005000 1048.0177 2789.9036 1310.3533 182.9117 -97349.5950 6268.4930 0.0000 0.0000 18010.3018 -67739.6138 309.1816 -85749.9156 -67663.2186 309.1816 -223.7293 -193.1605 277061.0890 -223.7293 -193.1605
1012500 997.5337 2735.3513 1325.0654 164.8260 -97251.9112 6169.6310 0.0000 0.0000 18128.7291 -67730.7746 311.2147 -85859.5037 -67656.0955 309.6272 -406.5166 -373.4777 277061.0890 -148.3548 -148.3546
1020000 986.1010 2761.5234 1292.4726 149.2279 -97579.4586 6504.6762 0.0000 0.0000 18149.8791 -67735.5783 311.5778 -85885.4575 -67658.7752 309.4680 391.4888 424.0973 277061.0890 -116.9486 -116.9480
1027500 1010.9171 2772.2276 1275.8054 167.3517 -97519.9489 6475.0412 0.0000 0.0000 18085.4245 -67733.1814 310.4713 -85818.6059 -67656.2988 309.5863 -224.9571 -187.5021 277061.0890 -159.1590 -159.1569
1035000 961.4721 2827.0808 1275.3347 159.7096 -97222.6078 6254.9051 0.0000 0.0000 18014.6360 -67729.4695 309.2560 -85744.1055 -67657.2970 309.5332 -62.3325 -33.9652 277061.0890 -169.6513 -169.6550
1042500 1006.5586 2811.2711 1317.5264 166.7884 -97201.5607 6329.6412 0.0000 0.0000 17843.1113 -67726.6637 306.3115 -85569.7750 -67655.2869 309.5536 -620.0964 -589.2342 277061.0890 -136.9427 -136.9406
1050000 991.0435 2711.2957 1305.3190 164.5720 -97369.7827 6435.6534 0.0000 0.0000 18034.3236 -67727.5755 309.5940 -85761.8991 -67654.0809 309.4242 101.1339 132.1181 277061.0890 -132.7376 -132.7369
1057500 985.4179 2719.3939 1310.2544 158.4458 -97250.2039 6249.8214 0.0000 0.0000 18094.1298 -67732.7408 310.6207 -85826.8706 -67656.1713 309.5162 118.4862 147.8537 277061.0890 -133.1801 -133.1808
1065000 944.6877 2810.3063 1309.0634 171.3620 -97093.5023 6191.4724 0.0000 0.0000 17939.9510 -67726.6595 307.9739 -85666.6104 -67654.2019 309.3276 -280.6477 -255.7651 277061.0890 -105.4130 -105.4145
1072500 998.6067 2883.0656 1254.0466 173.0473 -97319.6412 6238.8251 0.0000 0.0000 18049.9583 -67722.0916 309.8624 -85772.0499 -67649.5998 309.5768 -447.2647 -420.2365 277061.0890 -112.8238 -112.8222
