TS BOND ANGLE DIHED IMPRP ELECT VDW BOUNDARY MISC KINETIC TOTAL TEMP POTENTIAL TOTAL3 TEMPAVG PRESSURE GPRESSURE VOLUME PRESSAVG GPRESSAVG
1005000 984.4538 2763.9427 1300.0868 162.9032 -97607.2367 6398.0645 0.0000 0.0000 18013.8132 -67983.9726 309.3316 -85997.7857 -67909.3778 309.3316 178.4044 203.7298 273865.3727 178.4044 203.7298
1012500 986.6412 2744.5038 1305.5478 164.2327 -98087.7126 6704.4749 0.0000 0.0000 18206.0206 -67976.2915 312.6322 -86182.3122 -67901.8095 310.0205 521.5113 558.2942 273865.3727 108.2474 108.2482
1020000 1008.3514 2729.8316 1299.9585 181.3741 -97658.8393 6441.8857 0.0000 0.0000 18022.5283 -67974.9098 309.4813 -85997.4380 -67899.8463 309.5081 307.1249 337.6069 273865.3727 122.8950 122.8931
1027500 1035.7931 2725.2391 1342.6995 167.8093 -97365.7277 6177.8779 0.0000 0.0000 17944.1313 -67972.1774 308.1350 -85916.3088 -67899.0874 309.4697 82.6732 117.1265 273865.3727 100.3542 100.3562
1035000 996.7431 2696.9697 1290.8418 170.6096 -97662.1388 6477.8951 0.0000 0.0000 18052.6250 -67976.4544 309.9981 -86029.0795 -67902.6463 309.6536 -342.7332 -314.5741 273865.3727 115.2929 115.2923
1042500 993.1728 2725.7642 1303.3481 170.0291 -97195.5393 6119.3904 0.0000 0.0000 17910.8806 -67972.9542 307.5641 -85883.8348 -67899.9776 309.3244 -44.0178 -13.4038 273865.3727 98.2653 98.2663
1050000 988.8986 2826.0994 1314.5971 166.3986 -97629.1780 6334.4981 0.0000 0.0000 18028.7777 -67969.9086 309.5886 -85998.6863 -67898.6615 309.6905 117.0714 146.2716 273865.3727 87.8151 87.8143
1057500 1049.0003 2797.4652 1276.0418 173.4425 -97302.4664 6043.7289 0.0000 0.0000 17990.9365 -67971.8512 308.9388 -85962.7877 -67898.7908 309.9042 277.0895 302.3555 273865.3727 109.2902 109.2888
1065000 978.7095 2741.0432 1286.0528 175.2324 -97366.0323 6139.4710 0.0000 0.0000 18073.2601 -67972.2633 310.3524 -86045.5234 -67898.3789 309.4232 -185.2991 -161.8961 273865.3727 124.8091 124.8099
1072500 1000.4538 2739.9785 1266.9189 156.3453 -97544.8163 6394.0162 0.0000 0.0000 18017.5596 -67969.5440 309.3960 -85987.1036 -67895.0624 309.3809 273.0852 303.8580 273865.3727 155.2805 155.2814
